sitename,aqi,aqi_2,so2,co,o3,o3_8hr,pm10,pm2.5,no2,nox,no,windspeed,winddirec,co_8hr,pm2.5_avg,pm10_avg,Precipitation(mm),next_aqi,month,day
楠梓,61.0,59.0,2.85,0.198,32.5,32.227,66.773,12.409,8.864,10.036,1.259,2.036,267.727,0.227,13.636,69.364,0.0,37.0,6,9
楠梓,41.208,37.0,2.758,0.264,28.292,29.75,38.333,7.0,9.196,10.667,1.425,1.912,171.125,0.242,10.667,41.708,6.0,44.0,6,10
楠梓,36.833,44.0,2.067,0.335,38.792,38.167,37.833,14.0,13.354,15.371,2.004,1.967,230.5,0.308,8.125,34.292,42.5,101.0,6,11
楠梓,70.375,101.0,3.067,0.363,58.208,54.708,63.5,19.125,9.821,11.421,1.633,2.229,277.25,0.363,17.042,62.167,0.0,115.0,6,12
楠梓,88.458,115.0,2.635,0.365,59.409,57.708,68.609,27.348,10.1,11.695,1.627,2.262,219.746,0.371,26.583,68.708,0.0,42.0,6,13
楠梓,51.458,42.0,3.071,0.275,31.417,37.5,34.667,40.0,13.783,16.988,3.25,2.704,156.0,0.304,16.417,41.083,70.5,48.0,6,14
楠梓,42.542,48.0,2.596,0.32,37.542,36.417,47.667,0.0,15.383,17.879,2.521,2.467,224.292,0.304,10.5,38.75,109.0,46.0,6,15
楠梓,54.042,46.0,3.6,0.378,28.746,32.333,51.542,15.0,16.717,19.708,3.175,2.283,167.0,0.367,14.083,58.5,56.0,31.0,6,16
楠梓,31.417,31.0,3.246,0.275,18.496,18.208,32.833,0.0,14.142,17.167,2.996,2.083,149.625,0.3,5.083,34.0,100.5,36.0,6,17
楠梓,33.542,36.0,3.758,0.224,18.083,17.583,37.917,9.0,12.308,16.333,3.963,2.842,155.208,0.221,9.083,35.792,26.0,29.0,6,18
楠梓,31.913,29.0,2.995,0.272,14.195,14.522,32.19,7.0,14.653,18.953,4.247,1.62,183.2,0.286,6.739,34.478,146.5,23.0,6,19
楠梓,19.958,23.0,1.924,0.304,12.291,13.042,21.773,7.0,14.92,24.035,9.14,1.183,101.5,0.246,4.375,20.542,193.5,33.0,6,20
楠梓,31.667,33.0,1.667,0.423,11.375,11.333,35.292,9.375,14.454,24.921,10.517,0.896,112.208,0.362,9.25,33.417,59.0,49.0,6,21
楠梓,47.958,49.0,4.733,0.36,10.921,10.75,50.042,14.833,14.975,25.088,10.004,1.679,150.333,0.454,14.417,50.5,13.0,36.0,6,22
楠梓,41.25,36.0,2.45,0.264,15.438,13.5,36.917,15.0,8.154,13.037,4.917,1.592,202.875,0.292,12.542,38.208,2.0,32.0,6,23
楠梓,33.292,32.0,2.963,0.252,17.829,17.792,32.833,3.0,8.463,12.758,4.25,1.546,200.75,0.254,9.583,32.875,0.0,50.0,6,24
楠梓,48.792,50.0,3.343,0.275,17.252,17.625,43.696,15.435,11.75,16.095,4.432,1.704,187.904,0.288,15.208,42.875,0.0,41.0,6,25
楠梓,41.25,41.0,2.887,0.206,14.657,17.5,40.125,12.667,8.282,11.627,3.382,2.413,225.217,0.204,12.875,40.75,0.0,49.0,6,26
楠梓,47.833,49.0,2.154,0.286,13.733,14.917,45.833,14.917,12.346,17.721,5.458,1.779,137.583,0.267,14.5,45.25,8.5,41.0,6,27
楠梓,48.375,41.0,2.758,0.281,16.2,15.292,43.5,17.0,11.012,15.296,4.346,1.721,170.875,0.3,14.167,44.667,0.0,33.0,6,28
楠梓,34.0,33.0,1.817,0.225,12.792,13.25,35.792,9.583,9.35,15.117,5.775,1.771,185.792,0.229,8.708,36.375,0.0,37.0,6,29
楠梓,41.087,37.0,1.526,0.203,21.5,20.0,35.174,11.739,9.039,11.152,2.052,1.974,172.057,0.2,12.435,34.609,0.0,31.0,6,30
楠梓,34.5,31.0,1.379,0.15,23.292,23.917,33.0,0.0,6.337,7.567,1.204,2.2,203.546,0.163,9.5,34.292,0.0,25.0,7,1
楠梓,25.708,25.0,1.196,0.204,15.691,17.5,26.043,0.0,13.826,16.591,2.761,1.342,87.667,0.192,6.625,26.292,80.0,26.0,7,2
楠梓,29.792,26.0,1.421,0.211,16.608,15.958,28.0,14.0,11.496,16.426,4.861,1.283,104.125,0.221,8.542,28.875,92.0,27.0,7,3
楠梓,21.792,27.0,1.408,0.27,12.617,13.958,22.5,0.0,12.888,19.971,7.046,1.033,83.167,0.233,4.917,21.625,59.5,30.0,7,4
楠梓,28.042,30.0,1.55,0.305,9.875,9.917,31.542,3.0,14.483,23.204,8.662,1.1,92.175,0.292,7.375,29.708,32.0,36.0,7,5
楠梓,36.583,36.0,2.188,0.33,15.475,14.25,35.917,10.667,14.146,21.154,7.042,0.987,140.958,0.35,10.5,36.042,12.5,33.0,7,6
楠梓,38.609,33.0,3.865,0.338,14.791,14.348,36.826,12.0,11.683,18.004,6.304,1.661,127.696,0.383,10.957,38.435,8.5,42.0,7,7
楠梓,32.167,42.0,2.461,0.213,26.052,24.583,33.609,0.0,8.255,10.945,2.641,1.374,179.783,0.208,8.292,32.375,0.0,54.0,7,8
楠梓,50.708,54.0,2.791,0.276,26.939,27.25,40.591,16.565,11.164,14.873,3.695,1.85,194.583,0.279,15.917,39.875,0.0,51.0,7,9
楠梓,49.458,51.0,2.671,0.171,26.688,26.917,44.25,16.0,8.071,10.996,2.996,2.571,262.75,0.175,15.458,42.542,0.0,35.0,7,10
楠梓,43.208,35.0,2.871,0.197,16.908,18.125,39.542,15.0,7.683,10.079,2.413,2.775,203.996,0.192,13.083,43.208,0.0,50.0,7,11
楠梓,44.292,50.0,3.613,0.275,27.371,25.458,36.542,6.0,13.875,17.833,3.942,1.542,176.425,0.271,13.667,36.167,0.5,64.0,7,12
楠梓,54.0,64.0,2.958,0.291,34.571,33.042,36.958,17.208,13.675,16.1,2.475,2.138,228.5,0.304,17.125,36.208,7.0,65.0,7,13
楠梓,69.167,65.0,2.704,0.261,30.604,31.417,40.913,20.0,10.622,13.03,2.378,1.787,161.13,0.271,23.042,41.917,1.0,55.0,7,14
楠梓,49.375,55.0,2.337,0.239,27.637,26.25,44.958,16.333,8.233,9.271,1.058,1.746,200.5,0.246,15.167,42.958,0.0,76.0,7,15
楠梓,73.75,76.0,3.492,0.228,39.5,37.417,67.125,25.583,6.829,8.8,1.979,2.038,248.083,0.217,24.708,63.917,0.0,70.0,7,16
楠梓,74.708,70.0,2.429,0.219,34.0,35.917,62.333,23.5,6.45,8.354,1.871,2.496,294.208,0.254,25.25,64.833,0.0,56.0,7,17
楠梓,60.042,56.0,2.352,0.192,23.1,24.125,56.762,17.619,9.278,11.804,2.491,2.035,198.043,0.188,18.5,58.042,0.0,49.0,7,18
楠梓,53.875,49.0,2.12,0.19,24.595,23.909,66.333,17.3,8.795,10.665,1.875,2.04,203.9,0.2,16.682,54.75,68.5,31.0,7,19
楠梓,44.0,31.0,1.831,0.182,24.885,24.077,42.308,11.077,6.346,9.185,2.808,2.523,273.923,0.185,11.385,46.231,0.5,43.0,7,20
楠梓,39.708,43.0,1.533,0.202,30.854,29.333,35.875,0.0,7.971,9.821,1.817,1.579,173.792,0.2,12.333,35.875,0.0,47.0,7,21
楠梓,45.792,47.0,1.9,0.237,31.083,31.958,32.458,0.0,8.017,9.5,1.517,1.596,135.975,0.233,14.333,32.625,0.0,53.0,7,22
楠梓,50.458,53.0,1.833,0.241,23.646,24.875,41.042,16.083,8.7,13.733,5.087,1.546,179.167,0.242,15.833,39.708,0.0,53.0,7,23
楠梓,52.778,53.0,1.969,0.301,7.456,12.667,40.938,16.688,13.525,20.994,7.475,1.156,75.688,0.25,16.389,42.5,35.5,40.0,7,24
楠梓,45.917,40.0,2.008,0.274,19.713,18.458,40.667,11.0,11.396,15.783,4.321,1.271,143.0,0.279,13.917,41.542,0.0,54.0,7,25
楠梓,47.958,54.0,2.092,0.266,26.183,24.542,41.167,15.833,12.421,17.688,5.275,1.538,152.292,0.267,14.792,40.708,11.0,61.0,7,26
楠梓,62.667,61.0,2.296,0.315,20.6,22.792,40.348,20.304,14.17,16.887,2.796,1.329,130.646,0.308,20.208,40.042,1.5,45.0,7,27
楠梓,46.13,45.0,1.961,0.226,27.478,26.174,39.261,13.87,9.261,11.409,2.078,1.678,138.391,0.23,14.304,40.087,0.0,33.0,7,28
楠梓,35.292,33.0,1.725,0.152,25.417,26.125,30.667,9.708,4.55,6.429,1.879,2.1,206.817,0.183,10.917,32.417,0.0,31.0,7,29
楠梓,30.25,31.0,1.9,0.177,16.421,16.5,28.583,9.583,6.325,10.892,4.521,2.004,223.542,0.171,9.333,27.75,0.0,43.0,7,30
楠梓,37.583,43.0,1.567,0.17,20.15,18.667,33.773,12.818,6.592,11.425,4.912,2.233,206.333,0.179,11.667,32.375,0.0,60.0,7,31
楠梓,59.875,60.0,1.754,0.228,21.442,21.542,44.75,19.208,8.254,10.946,2.663,1.967,186.304,0.229,19.167,44.458,2.5,42.0,8,1
楠梓,44.458,42.0,2.071,0.3,19.225,20.042,36.792,13.0,13.562,20.517,6.979,1.392,157.208,0.271,13.708,37.333,10.5,32.0,8,2
楠梓,33.708,32.0,1.364,0.238,14.8,15.292,31.857,10.143,10.459,14.65,4.255,1.152,148.381,0.25,9.917,32.708,17.0,37.0,8,3
楠梓,38.417,37.0,2.079,0.245,17.3,16.667,34.125,11.5,10.071,15.629,5.533,1.704,150.208,0.263,11.792,33.833,5.0,36.0,8,4
楠梓,38.167,36.0,1.854,0.218,21.975,21.708,35.375,11.333,8.638,10.396,1.788,1.608,187.95,0.225,11.75,36.125,1.0,48.0,8,5
楠梓,41.875,48.0,2.305,0.27,28.0,26.958,38.818,0.0,11.318,15.214,3.864,1.845,143.591,0.258,12.708,37.833,0.0,55.0,8,6
楠梓,54.917,55.0,2.15,0.241,26.792,27.417,41.583,17.167,9.008,11.429,2.488,1.775,210.633,0.267,17.25,41.875,0.0,60.0,8,7
楠梓,58.625,60.0,2.15,0.281,20.721,21.292,36.292,19.375,10.488,12.192,1.779,2.146,175.888,0.271,18.583,36.0,33.0,55.0,8,8
楠梓,56.696,55.0,1.735,0.207,30.678,28.478,40.087,17.957,9.113,11.922,2.765,1.652,138.783,0.226,18.13,39.87,1.0,38.0,8,9
楠梓,44.409,38.0,2.004,0.227,25.722,26.042,34.727,11.714,9.174,12.409,3.322,1.808,155.958,0.242,13.182,36.25,17.5,46.0,8,10
楠梓,41.458,46.0,1.742,0.225,34.679,32.708,36.083,8.0,7.504,9.575,2.108,1.754,172.542,0.221,12.167,35.458,0.0,72.0,8,11
楠梓,71.625,72.0,2.163,0.225,31.792,33.875,45.0,24.292,7.388,10.012,2.55,1.879,176.0,0.221,23.875,44.958,0.0,31.0,8,12
楠梓,35.167,31.0,2.654,0.266,25.129,26.708,25.375,14.0,14.95,17.579,2.742,1.633,138.458,0.254,10.875,25.708,69.0,35.0,8,13
楠梓,34.083,35.0,4.3,0.334,23.417,22.208,32.292,9.917,14.767,20.242,5.45,1.883,145.542,0.363,10.125,33.292,39.5,41.0,8,14
楠梓,36.042,41.0,3.238,0.434,15.129,17.292,29.5,9.0,19.808,26.212,6.45,0.988,121.292,0.367,11.042,27.667,72.0,32.0,8,15
楠梓,52.062,32.0,2.258,0.317,21.962,20.0,37.762,15.095,13.479,18.683,5.146,1.271,130.542,0.379,16.062,37.208,16.5,33.0,8,16
楠梓,32.167,33.0,1.883,0.383,17.392,19.042,29.417,5.0,14.275,19.962,5.65,0.963,189.708,0.333,9.0,30.167,28.0,36.0,8,17
楠梓,39.429,36.0,2.81,0.353,19.524,19.286,32.048,11.238,13.295,19.467,6.133,1.262,148.0,0.362,12.238,33.19,1.0,28.0,8,18
楠梓,30.875,28.0,2.512,0.278,19.438,18.625,31.0,8.375,10.15,13.654,3.425,1.2,141.333,0.3,8.417,31.75,19.5,32.0,8,19
楠梓,32.417,32.0,2.146,0.344,12.862,14.542,34.958,7.0,14.375,21.779,7.375,0.979,139.417,0.333,8.375,34.083,9.0,30.0,8,20
楠梓,29.625,30.0,3.492,0.313,17.321,15.125,31.458,9.0,13.654,19.5,5.825,1.788,143.083,0.342,8.0,31.167,4.5,25.0,8,21
楠梓,49.75,25.0,4.954,0.227,20.167,20.167,27.455,100.0,14.488,18.804,4.283,2.538,143.458,0.238,16.75,28.167,31.0,31.0,8,22
楠梓,27.25,31.0,2.575,0.22,16.5,20.7,30.708,3.0,9.617,12.721,3.1,2.288,161.458,0.208,6.792,28.792,276.5,29.0,8,23
楠梓,111.667,29.0,1.765,0.314,8.286,7.125,109.167,12.0,12.583,15.743,3.03,1.025,110.596,0.312,9.167,116.667,150.5,55.0,8,24
楠梓,50.739,55.0,3.243,0.49,34.652,32.609,21.35,2.0,15.565,19.274,3.752,1.013,167.957,0.452,16.348,22.13,55.0,45.0,8,25
楠梓,48.542,45.0,3.362,0.339,41.917,43.375,16.5,15.0,11.088,13.783,2.738,2.142,159.042,0.375,14.167,18.25,25.5,25.0,8,26
楠梓,21.591,25.0,3.246,0.288,18.333,20.417,12.095,6.0,15.733,20.746,4.938,2.496,173.167,0.275,6.167,12.045,174.0,19.0,8,27
楠梓,18.875,19.0,3.038,0.183,11.858,12.25,15.083,0.0,12.571,18.613,6.088,1.942,126.5,0.2,4.833,12.542,314.5,27.0,8,28
楠梓,27.333,27.0,3.038,0.198,9.967,9.833,16.875,6.0,13.283,19.879,6.629,2.55,149.0,0.192,8.458,17.0,212.0,45.0,8,29
楠梓,40.583,45.0,3.525,0.396,6.571,7.167,26.25,13.708,16.312,36.175,19.783,1.438,136.25,0.354,12.542,24.208,15.0,43.0,8,30
楠梓,44.333,43.0,3.442,0.438,11.442,11.208,37.5,13.227,12.912,28.667,15.704,1.137,133.625,0.425,13.667,37.333,0.0,42.0,8,31
楠梓,43.417,42.0,2.429,0.312,19.796,17.542,29.417,10.0,11.579,15.788,4.204,1.525,184.292,0.35,13.417,31.0,0.0,47.0,9,1
楠梓,45.722,47.0,2.006,0.203,23.061,21.556,27.444,14.389,7.522,9.05,1.483,1.6,162.683,0.233,14.111,26.944,0.0,45.0,9,2
楠梓,43.944,45.0,1.794,0.258,19.211,18.0,27.556,14.556,6.833,11.6,4.722,2.639,250.056,0.25,13.5,25.889,0.0,43.0,9,3
楠梓,47.333,43.0,1.746,0.24,21.392,19.5,31.25,13.625,6.742,11.225,4.358,1.85,219.5,0.254,14.583,31.167,0.0,46.0,9,4
楠梓,45.042,46.0,1.85,0.246,24.454,25.625,33.25,14.25,7.608,10.512,2.896,1.383,219.75,0.221,14.0,33.0,0.0,67.0,9,5
楠梓,66.529,67.0,2.638,0.271,29.425,27.526,40.933,24.933,11.188,13.481,2.231,1.141,202.235,0.279,22.235,38.0,21.5,49.0,9,6
楠梓,54.071,49.0,2.329,0.257,33.0,31.643,29.071,17.071,12.764,16.157,3.357,1.543,189.357,0.293,17.071,31.357,8.5,39.0,9,7
楠梓,40.042,39.0,1.754,0.266,23.779,23.417,26.083,12.042,11.267,14.562,3.217,1.358,152.25,0.258,12.458,26.25,8.0,67.0,9,8
楠梓,51.917,67.0,2.413,0.311,33.333,33.333,37.0,18.333,9.213,10.842,1.642,1.717,204.642,0.292,16.875,33.833,4.5,90.0,9,9
楠梓,65.5,90.0,1.796,0.375,34.108,33.25,46.917,24.667,12.821,14.617,1.808,1.554,231.692,0.363,21.958,43.625,7.0,53.0,9,10
楠梓,60.667,53.0,2.258,0.319,30.65,30.667,32.958,16.417,11.258,14.279,2.933,1.833,243.008,0.35,19.792,38.708,5.5,74.0,9,11
楠梓,71.583,74.0,2.529,0.302,39.004,37.333,50.667,24.583,11.196,13.383,2.217,1.637,191.25,0.304,24.0,46.875,0.0,97.0,9,12
楠梓,92.857,97.0,2.464,0.38,33.261,32.708,60.95,33.478,14.32,18.74,4.49,1.295,202.309,0.379,32.042,59.857,0.0,90.0,9,13
楠梓,87.333,90.0,2.509,0.373,27.933,31.125,55.25,31.042,14.019,17.676,3.533,1.573,221.773,0.333,30.25,54.125,0.0,83.0,9,14
楠梓,97.208,83.0,1.871,0.373,18.487,21.167,49.304,31.043,13.957,18.633,4.776,1.126,192.952,0.383,34.125,54.833,3.0,42.0,9,15
楠梓,40.542,42.0,3.621,0.228,14.171,14.25,29.375,12.875,10.154,15.408,5.233,2.087,129.625,0.254,12.542,27.333,2.0,57.0,9,16
楠梓,51.458,57.0,2.713,0.34,26.417,24.0,45.652,15.0,11.439,15.235,3.8,1.846,203.542,0.338,16.125,43.375,1.0,74.0,9,17
楠梓,73.875,74.0,2.421,0.311,32.125,32.5,55.917,24.708,10.746,14.117,3.363,1.438,243.292,0.308,24.917,56.333,0.0,68.0,9,18
楠梓,71.208,68.0,1.896,0.273,26.204,26.25,49.318,22.913,11.443,13.896,2.474,1.521,207.667,0.296,23.75,51.0,0.0,67.0,9,19
楠梓,66.125,67.0,2.892,0.34,25.908,26.667,47.75,21.75,11.412,15.588,4.096,1.938,211.75,0.325,21.708,47.292,0.0,75.0,9,20
楠梓,74.292,75.0,3.191,0.31,29.222,25.958,51.0,25.304,11.8,17.165,5.309,2.139,228.304,0.338,25.125,50.375,0.0,84.0,9,21
楠梓,79.292,84.0,2.938,0.327,37.708,39.042,55.042,28.292,12.238,14.325,2.125,1.933,212.25,0.296,27.042,52.833,0.0,83.0,9,22
楠梓,84.625,83.0,3.304,0.307,37.042,35.917,49.125,28.833,10.383,12.229,1.771,1.729,174.333,0.317,29.25,50.375,0.0,85.0,9,23
楠梓,82.542,85.0,3.246,0.33,35.042,35.25,59.375,29.208,11.171,12.588,1.454,1.638,163.458,0.329,28.417,57.292,5.0,90.0,9,24
楠梓,70.833,90.0,2.675,0.31,39.167,38.625,58.292,21.042,10.825,12.521,1.654,1.704,173.138,0.321,23.292,59.958,0.0,132.0,9,25
楠梓,77.25,132.0,2.108,0.335,43.538,42.958,69.375,24.375,11.733,14.05,2.271,2.337,248.954,0.338,23.458,63.708,0.0,104.0,9,26
楠梓,81.833,104.0,2.183,0.31,39.708,40.625,86.542,25.458,12.583,13.638,1.262,2.379,307.042,0.308,25.875,80.833,0.0,97.0,9,27
楠梓,74.542,97.0,2.108,0.273,38.875,38.792,69.652,19.783,11.4,13.826,2.243,2.579,310.079,0.296,20.667,78.042,0.0,104.0,9,28
楠梓,69.417,104.0,1.908,0.235,52.875,50.458,73.792,18.833,8.175,9.883,1.662,3.537,316.917,0.229,18.0,70.375,0.0,136.0,9,29
楠梓,93.417,136.0,3.392,0.365,57.042,51.792,61.625,27.667,12.225,14.196,1.933,1.925,263.308,0.379,27.208,66.542,0.0,118.0,9,30
楠梓,108.667,118.0,2.867,0.351,60.13,64.625,73.375,34.75,12.587,13.775,1.204,1.783,215.792,0.338,34.25,73.167,0.0,132.0,10,1
楠梓,100.375,132.0,3.346,0.427,52.542,52.125,86.0,34.625,15.671,17.642,1.938,2.1,194.667,0.417,33.958,78.708,0.0,112.0,10,2
楠梓,96.833,112.0,2.821,0.414,44.25,45.667,91.583,28.958,14.633,17.588,2.963,2.012,283.042,0.425,31.25,92.042,0.0,84.0,10,3
楠梓,78.25,84.0,2.65,0.289,38.891,38.667,83.455,20.048,12.255,14.223,1.882,3.721,312.938,0.296,21.042,88.042,0.0,159.0,10,4
楠梓,94.417,159.0,2.843,0.333,68.565,64.417,57.348,26.13,11.665,13.361,1.73,3.678,330.478,0.288,22.958,59.0,0.0,151.0,10,5
楠梓,124.125,151.0,3.779,0.377,68.292,68.125,74.0,40.417,12.912,14.458,1.467,1.871,244.579,0.358,39.792,72.875,0.0,201.0,10,6
楠梓,145.75,201.0,3.5,0.489,66.696,66.75,86.217,49.727,12.9,14.165,1.165,1.509,177.509,0.492,49.625,86.708,0.0,115.0,10,7
楠梓,100.333,115.0,2.692,0.471,46.192,49.167,67.75,33.75,16.162,18.371,2.254,1.371,197.333,0.458,35.333,68.792,0.0,110.0,10,8
楠梓,111.125,110.0,3.312,0.462,42.422,41.708,77.304,39.652,15.308,19.675,4.254,1.45,176.671,0.492,39.458,77.542,0.0,118.0,10,9
楠梓,98.167,118.0,2.229,0.352,49.708,49.083,56.417,34.208,9.175,11.796,2.646,1.542,186.683,0.367,33.958,57.125,1.0,115.0,10,10
楠梓,112.833,115.0,2.988,0.448,42.875,45.792,90.583,38.667,13.583,16.667,3.112,2.021,280.075,0.45,40.167,87.625,0.0,90.0,10,11
楠梓,80.458,90.0,3.042,0.444,25.5,26.708,62.458,30.417,18.292,22.125,3.821,2.079,273.392,0.433,27.417,63.292,0.0,115.0,10,12
楠梓,104.375,115.0,3.071,0.427,36.733,34.667,61.292,33.667,15.804,18.758,2.896,1.871,274.542,0.429,36.375,64.125,0.0,112.0,10,13
楠梓,97.833,112.0,3.742,0.439,45.25,44.167,64.417,34.375,14.213,16.167,1.921,1.504,183.25,0.438,33.292,63.0,0.0,140.0,10,14
楠梓,125.417,140.0,3.152,0.48,44.348,46.583,82.565,46.739,15.473,18.018,2.45,1.658,254.042,0.488,46.958,80.917,0.0,84.0,10,15
楠梓,84.75,84.0,2.663,0.334,39.792,39.292,68.5,27.292,12.017,15.125,3.192,2.579,330.208,0.338,29.083,72.167,0.0,115.0,10,16
楠梓,100.917,115.0,2.557,0.387,40.771,41.833,74.913,36.739,15.391,17.783,2.291,2.079,277.458,0.367,34.792,71.5,0.0,99.0,10,17
楠梓,99.625,99.0,2.229,0.48,37.326,36.625,67.625,34.75,16.262,18.662,2.333,1.508,209.6,0.458,35.0,69.083,0.0,117.0,10,18
楠梓,113.042,117.0,3.312,0.539,40.708,41.583,80.292,41.583,21.0,23.417,2.392,1.696,192.458,0.533,40.167,75.833,0.0,126.0,10,19
楠梓,119.583,126.0,2.917,0.432,43.688,39.708,84.708,38.682,14.621,17.496,2.925,1.738,264.833,0.483,41.042,87.208,0.0,97.0,10,20
楠梓,102.375,97.0,2.433,0.39,45.208,46.25,70.375,33.583,11.962,13.292,1.383,1.646,244.583,0.375,34.833,74.792,0.0,94.0,10,21
楠梓,89.292,94.0,2.771,0.423,43.567,42.583,67.182,32.522,16.392,19.121,2.742,1.6,208.554,0.438,31.083,64.833,0.0,108.0,10,22
