datacreationdate,sitename,aqi_2,calc_AQI,abs_diff
2024-10-18,士林,35.75,20.449,15.300999999999998
2024-10-19,士林,23.25,28.874,5.623999999999999
2024-10-20,士林,39.625,21.508,18.117
2024-10-21,士林,30.958,20.849,10.108999999999998
2024-10-22,士林,38.417,20.347,18.07
2024-10-23,士林,38.25,21.001,17.249
2024-10-24,士林,41.042,21.356,19.686
2024-10-25,士林,32.25,20.336,11.914000000000001
2024-10-26,士林,21.042,16.026,5.016000000000002
2024-10-27,士林,25.125,12.762,12.363
2024-10-28,士林,34.042,14.078,19.964000000000002
2024-10-29,士林,42.875,19.38,23.495
2024-10-30,士林,40.875,25.091,15.783999999999999
2024-10-31,士林,32.292,22.369,9.923000000000002
2024-11-01,士林,28.0,11.372,16.628
2024-11-02,士林,28.208,18.271,9.936999999999998
2024-11-03,士林,47.125,22.645,24.48
2024-11-04,士林,41.417,30.926,10.491000000000003
2024-11-05,士林,45.458,25.938,19.52
2024-11-06,士林,43.792,27.848,15.944000000000003
2024-11-07,士林,39.217,27.395,11.822
2024-11-08,士林,35.25,26.482,8.768
2024-11-09,士林,27.875,27.418,0.45700000000000074
2024-11-10,士林,27.25,28.456,1.2059999999999995
2024-11-11,士林,32.375,26.246,6.129000000000001
2024-11-12,士林,33.792,21.418,12.374000000000002
2024-11-13,士林,31.208,18.521,12.686999999999998
2024-11-14,士林,12.25,16.254,4.004000000000001
2024-11-15,士林,64.458,11.027,53.431
2024-11-16,士林,32.417,31.147,1.2700000000000031
2024-11-17,士林,26.125,26.898,0.7729999999999997
2024-11-18,士林,37.042,24.049,12.993000000000002
2024-11-19,士林,36.125,24.551,11.574000000000002
2024-11-20,士林,35.708,23.981,11.726999999999997
2024-11-21,士林,33.917,23.014,10.903000000000002
2024-11-22,士林,37.792,22.691,15.101000000000003
2024-11-23,士林,45.333,25.02,20.313
2024-11-24,士林,39.042,29.909,9.133000000000003
2024-11-25,士林,39.958,25.895,14.062999999999999
2024-11-26,士林,32.917,32.196,0.7210000000000036
2024-11-27,士林,41.292,30.938,10.354000000000003
2024-11-28,士林,40.0,35.402,4.597999999999999
2024-11-29,士林,39.458,40.3,0.8419999999999987
2024-10-16,大園,27.75,34.966,7.216000000000001
2024-10-17,大園,39.333,34.684,4.649000000000001
2024-10-18,大園,46.542,34.426,12.116
2024-10-19,大園,58.042,34.447,23.595
2024-10-20,大園,43.417,34.953,8.463999999999999
2024-10-21,大園,33.5,35.223,1.722999999999999
2024-10-22,大園,37.167,35.694,1.472999999999999
2024-10-23,大園,50.958,36.482,14.475999999999999
2024-10-24,大園,36.417,37.008,0.5910000000000011
2024-10-25,大園,31.917,37.492,5.574999999999996
2024-10-26,大園,60.333,37.891,22.442
2024-10-27,大園,41.458,38.609,2.8489999999999966
2024-10-28,大園,36.375,39.55,3.174999999999997
2024-10-29,大園,47.042,40.14,6.902000000000001
2024-10-30,大園,38.75,40.42,1.6700000000000017
2024-10-31,大園,33.292,40.666,7.373999999999995
2024-11-01,大園,29.5,41.075,11.575000000000003
2024-11-02,大園,33.75,41.257,7.506999999999998
2024-11-03,大園,59.833,40.896,18.936999999999998
2024-11-04,大園,40.583,40.319,0.2639999999999958
2024-11-05,大園,52.708,40.121,12.586999999999996
2024-11-06,大園,44.292,40.392,3.8999999999999986
2024-11-07,大園,34.609,40.663,6.053999999999995
2024-11-08,大園,34.625,40.52,5.895000000000003
2024-11-09,大園,33.417,40.886,7.469000000000001
2024-11-10,大園,30.25,41.107,10.857
2024-11-11,大園,28.792,39.933,11.140999999999998
2024-11-12,大園,29.625,39.442,9.817
2024-11-13,大園,30.333,38.876,8.543
2024-11-14,大園,53.417,37.852,15.565000000000005
2024-11-15,大園,107.042,37.559,69.483
2024-11-16,大園,53.167,37.751,15.416000000000004
2024-11-17,大園,28.917,38.271,9.354
2024-11-18,大園,39.417,38.28,1.1370000000000005
2024-11-19,大園,30.417,37.75,7.332999999999998
2024-11-20,大園,32.958,37.72,4.7620000000000005
2024-11-21,大園,32.5,37.305,4.805
2024-11-22,大園,34.333,37.178,2.844999999999999
2024-11-23,大園,47.417,37.296,10.121000000000002
2024-11-24,大園,33.583,37.543,3.960000000000001
2024-11-25,大園,37.625,37.941,0.3160000000000025
2024-11-26,大園,35.208,38.23,3.0219999999999985
2024-11-27,大園,50.917,38.508,12.408999999999999
2024-11-28,大園,45.708,38.808,6.899999999999999
2024-11-29,大園,51.25,39.25,12.0
2024-10-20,大寮,93.625,82.908,10.716999999999999
2024-10-21,大寮,78.958,77.261,1.6970000000000027
2024-10-22,大寮,79.875,79.261,0.6140000000000043
2024-10-23,大寮,85.667,81.75,3.9170000000000016
2024-10-24,大寮,59.708,89.133,29.424999999999997
2024-10-25,大寮,49.875,74.666,24.790999999999997
2024-10-26,大寮,72.708,76.534,3.8260000000000076
2024-10-27,大寮,35.083,67.878,32.795
2024-10-28,大寮,24.833,51.071,26.238
2024-10-29,大寮,61.375,46.546,14.829
2024-10-30,大寮,75.083,73.385,1.6979999999999933
2024-10-31,大寮,37.583,77.777,40.194
2024-11-01,大寮,63.542,44.539,19.003
2024-11-02,大寮,67.958,78.142,10.183999999999997
2024-11-03,大寮,80.125,71.587,8.537999999999997
2024-11-04,大寮,78.125,81.439,3.313999999999993
2024-11-05,大寮,68.75,75.736,6.986000000000004
2024-11-06,大寮,72.917,70.108,2.8089999999999975
2024-11-07,大寮,68.458,78.005,9.546999999999997
2024-11-08,大寮,72.833,80.232,7.399000000000001
2024-11-09,大寮,87.417,77.514,9.903000000000006
2024-11-10,大寮,83.292,87.129,3.8370000000000033
2024-11-11,大寮,95.75,75.394,20.355999999999995
2024-11-12,大寮,76.583,90.394,13.811000000000007
2024-11-13,大寮,60.125,62.944,2.8190000000000026
2024-11-14,大寮,82.208,73.546,8.661999999999992
2024-11-15,大寮,99.667,84.142,15.525000000000006
2024-11-16,大寮,36.333,72.725,36.391999999999996
2024-11-17,大寮,52.625,51.047,1.578000000000003
2024-11-18,大寮,58.708,66.988,8.280000000000001
2024-11-19,大寮,64.0,68.223,4.222999999999999
2024-11-20,大寮,72.042,77.002,4.959999999999994
2024-11-21,大寮,81.25,87.588,6.337999999999994
2024-11-22,大寮,69.167,93.921,24.754000000000005
2024-11-23,大寮,86.833,87.695,0.8619999999999948
2024-11-24,大寮,96.125,97.03,0.9050000000000011
2024-11-25,大寮,70.917,90.627,19.709999999999994
2024-11-26,大寮,63.792,76.061,12.269000000000005
2024-11-27,大寮,66.25,71.804,5.554000000000002
2024-11-28,大寮,69.958,87.482,17.524
2024-11-29,大寮,62.833,89.786,26.953000000000003
2024-10-16,大里,73.375,64.167,9.207999999999998
2024-10-17,大里,70.167,59.994,10.173000000000002
2024-10-18,大里,86.417,70.238,16.179000000000002
2024-10-19,大里,73.833,70.62,3.212999999999994
2024-10-20,大里,36.542,62.502,25.96
2024-10-21,大里,38.417,45.869,7.451999999999998
2024-10-22,大里,55.0,55.195,0.19500000000000028
2024-10-23,大里,30.917,40.947,10.030000000000001
2024-10-24,大里,33.292,40.524,7.231999999999999
2024-10-25,大里,33.125,36.837,3.7120000000000033
2024-10-26,大里,66.708,47.784,18.924
2024-10-27,大里,57.25,46.45,10.799999999999997
2024-10-28,大里,31.333,55.772,24.439
2024-10-29,大里,34.5,35.411,0.9110000000000014
2024-10-30,大里,36.167,36.242,0.07499999999999574
2024-10-31,大里,22.958,32.012,9.054000000000002
2024-11-01,大里,39.083,10.612,28.470999999999997
2024-11-02,大里,40.833,37.497,3.3359999999999985
2024-11-03,大里,43.708,48.354,4.646000000000001
2024-11-04,大里,58.875,42.986,15.889000000000003
2024-11-05,大里,38.375,56.047,17.671999999999997
2024-11-06,大里,37.25,39.2,1.9500000000000028
2024-11-07,大里,33.25,29.408,3.8419999999999987
2024-11-08,大里,26.25,37.871,11.621000000000002
2024-11-09,大里,41.667,29.902,11.765
2024-11-10,大里,44.0,41.153,2.8470000000000013
2024-11-11,大里,31.875,34.437,2.5619999999999976
2024-11-12,大里,42.917,39.482,3.4350000000000023
2024-11-13,大里,77.042,46.735,30.307000000000002
2024-11-14,大里,111.708,79.566,32.141999999999996
2024-11-15,大里,107.625,79.432,28.192999999999998
2024-11-16,大里,60.542,73.941,13.399000000000001
2024-11-17,大里,22.625,47.753,25.128
2024-11-18,大里,26.417,35.402,8.985
2024-11-19,大里,25.0,36.367,11.366999999999997
2024-11-20,大里,22.542,39.722,17.18
2024-11-21,大里,22.458,34.84,12.382000000000005
2024-11-22,大里,24.75,29.265,4.515000000000001
2024-11-23,大里,32.958,36.959,4.001000000000005
2024-11-24,大里,41.083,53.181,12.097999999999999
2024-11-25,大里,67.875,51.482,16.393
2024-11-26,大里,44.0,58.747,14.747
2024-11-27,大里,33.333,33.365,0.03200000000000358
2024-11-28,大里,40.917,52.845,11.927999999999997
2024-11-29,大里,42.75,54.852,12.101999999999997
2024-10-16,安南,62.208,54.03,8.177999999999997
2024-10-17,安南,74.208,52.053,22.155
2024-10-18,安南,69.125,53.739,15.386000000000003
2024-10-19,安南,88.917,54.708,34.209
2024-10-20,安南,70.792,55.399,15.393
2024-10-21,安南,58.0,55.711,2.2890000000000015
2024-10-22,安南,62.917,55.579,7.338000000000001
2024-10-23,安南,65.5,56.424,9.076
2024-10-24,安南,51.792,58.252,6.460000000000001
2024-10-25,安南,36.458,57.037,20.579
2024-10-26,安南,52.625,53.829,1.2040000000000006
2024-10-27,安南,52.375,52.309,0.0660000000000025
2024-10-28,安南,36.583,51.229,14.646
2024-10-29,安南,50.875,46.055,4.82
2024-10-30,安南,53.167,49.036,4.131
2024-10-31,安南,46.5,53.304,6.804000000000002
2024-11-01,安南,65.708,51.758,13.949999999999996
2024-11-02,安南,62.75,54.621,8.128999999999998
2024-11-03,安南,74.667,56.213,18.454
2024-11-04,安南,83.5,58.667,24.833
2024-11-05,安南,67.708,61.664,6.043999999999997
2024-11-06,安南,60.708,60.683,0.02499999999999858
2024-11-07,安南,41.917,60.034,18.116999999999997
2024-11-08,安南,42.042,56.607,14.564999999999998
2024-11-09,安南,55.583,53.345,2.2379999999999995
2024-11-10,安南,67.042,52.779,14.262999999999998
2024-11-11,安南,59.667,53.404,6.262999999999998
2024-11-12,安南,52.083,54.344,2.261000000000003
2024-11-13,安南,52.542,51.714,0.828000000000003
2024-11-14,安南,52.625,54.592,1.9669999999999987
2024-11-15,安南,112.375,57.813,54.562
2024-11-16,安南,51.917,60.321,8.403999999999996
2024-11-17,安南,37.042,53.848,16.805999999999997
2024-11-18,安南,42.958,49.605,6.6469999999999985
2024-11-19,安南,48.0,48.309,0.3089999999999975
2024-11-20,安南,50.042,48.231,1.811
2024-11-21,安南,53.208,49.351,3.8569999999999993
2024-11-22,安南,43.333,52.5,9.167000000000002
2024-11-23,安南,60.583,54.755,5.827999999999996
2024-11-24,安南,64.458,57.983,6.475000000000001
2024-11-25,安南,61.5,59.507,1.993000000000002
2024-11-26,安南,59.5,58.527,0.972999999999999
2024-11-27,安南,58.292,57.375,0.9170000000000016
2024-11-28,安南,52.125,58.641,6.515999999999998
2024-11-29,安南,61.667,59.307,2.3599999999999994
2024-10-16,宜蘭,24.042,19.049,4.993000000000002
2024-10-17,宜蘭,22.542,19.147,3.395000000000003
2024-10-18,宜蘭,19.417,19.049,0.3680000000000021
2024-10-19,宜蘭,20.292,19.045,1.2469999999999999
2024-10-20,宜蘭,36.292,18.557,17.735000000000003
2024-10-21,宜蘭,31.375,18.243,13.132000000000001
2024-10-22,宜蘭,31.417,18.116,13.301000000000002
2024-10-23,宜蘭,28.25,18.126,10.123999999999999
2024-10-24,宜蘭,35.0,18.656,16.344
2024-10-25,宜蘭,30.0,19.085,10.915
2024-10-26,宜蘭,19.625,19.143,0.4819999999999993
2024-10-27,宜蘭,19.917,18.899,1.0180000000000007
2024-10-28,宜蘭,27.667,18.609,9.058
2024-10-29,宜蘭,32.917,18.061,14.856000000000002
2024-10-30,宜蘭,34.292,17.54,16.752000000000002
2024-10-31,宜蘭,34.0,17.211,16.789
2024-11-01,宜蘭,28.625,17.114,11.511
2024-11-02,宜蘭,27.542,17.332,10.21
2024-11-03,宜蘭,38.375,17.59,20.785
2024-11-04,宜蘭,33.958,17.992,15.965999999999998
2024-11-05,宜蘭,31.583,18.476,13.107
2024-11-06,宜蘭,38.417,19.058,19.359
2024-11-07,宜蘭,32.625,19.36,13.265
2024-11-08,宜蘭,33.125,19.522,13.603000000000002
2024-11-09,宜蘭,22.833,20.102,2.730999999999998
2024-11-10,宜蘭,26.667,19.768,6.899000000000001
2024-11-11,宜蘭,30.167,18.945,11.222000000000001
2024-11-12,宜蘭,26.583,18.286,8.296999999999997
2024-11-13,宜蘭,20.0,17.785,2.215
2024-11-14,宜蘭,11.292,17.082,5.790000000000001
2024-11-15,宜蘭,18.625,16.43,2.1950000000000003
2024-11-16,宜蘭,21.583,15.813,5.769999999999998
2024-11-17,宜蘭,23.0,15.212,7.788
2024-11-18,宜蘭,33.458,14.855,18.602999999999998
2024-11-19,宜蘭,30.667,14.706,15.961000000000002
2024-11-20,宜蘭,31.125,14.81,16.314999999999998
2024-11-21,宜蘭,32.458,15.14,17.317999999999998
2024-11-22,宜蘭,32.0,15.746,16.253999999999998
2024-11-23,宜蘭,37.542,16.589,20.953000000000003
2024-11-24,宜蘭,31.208,17.405,13.802999999999997
2024-11-25,宜蘭,27.875,17.789,10.085999999999999
2024-11-26,宜蘭,26.208,18.336,7.872
2024-11-27,宜蘭,36.125,18.757,17.368
2024-11-28,宜蘭,35.167,19.506,15.661000000000001
2024-11-29,宜蘭,43.667,20.015,23.652
2024-10-16,小港,74.792,56.761,18.031
2024-10-17,小港,60.0,55.99,4.009999999999998
2024-10-18,小港,61.625,60.495,1.1300000000000026
2024-10-19,小港,81.0,63.776,17.223999999999997
2024-10-20,小港,75.958,66.659,9.298999999999992
2024-10-21,小港,65.542,67.858,2.3160000000000025
2024-10-22,小港,65.917,65.566,0.3509999999999991
2024-10-23,小港,73.583,67.26,6.322999999999993
2024-10-24,小港,59.167,71.308,12.141000000000005
2024-10-25,小港,47.292,71.917,24.625
2024-10-26,小港,62.583,66.952,4.369
2024-10-27,小港,37.333,64.886,27.552999999999997
2024-10-28,小港,30.667,61.46,30.793
2024-10-29,小港,60.167,58.456,1.7109999999999985
2024-10-30,小港,75.542,61.597,13.945
2024-10-31,小港,34.667,68.51,33.843
2024-11-01,小港,60.167,66.056,5.888999999999996
2024-11-02,小港,58.583,70.146,11.563000000000002
2024-11-03,小港,65.458,69.512,4.054000000000002
2024-11-04,小港,72.292,68.0,4.292000000000002
2024-11-05,小港,66.333,66.821,0.48799999999999955
2024-11-06,小港,67.5,65.41,2.0900000000000034
2024-11-07,小港,65.375,65.615,0.23999999999999488
2024-11-08,小港,67.542,65.533,2.0090000000000003
2024-11-09,小港,86.917,63.313,23.604
2024-11-10,小港,82.875,65.928,16.947000000000003
2024-11-11,小港,92.333,68.487,23.846000000000004
2024-11-12,小港,89.833,72.053,17.78
2024-11-13,小港,60.333,69.088,8.754999999999995
2024-11-14,小港,73.708,67.744,5.963999999999999
2024-11-15,小港,97.583,71.387,26.195999999999998
2024-11-16,小港,37.5,73.047,35.547
2024-11-17,小港,54.292,68.328,14.036000000000001
2024-11-18,小港,64.375,68.591,4.215999999999994
2024-11-19,小港,57.792,68.472,10.679999999999993
2024-11-20,小港,70.458,68.898,1.5600000000000023
2024-11-21,小港,74.708,72.584,2.1239999999999952
2024-11-22,小港,63.75,77.802,14.052000000000007
2024-11-23,小港,79.125,80.92,1.7950000000000017
2024-11-24,小港,89.167,82.922,6.2450000000000045
2024-11-25,小港,63.458,84.034,20.576000000000008
2024-11-26,小港,65.75,80.659,14.909000000000006
2024-11-27,小港,68.208,76.347,8.138999999999996
2024-11-28,小港,67.167,72.993,5.825999999999993
2024-11-29,小港,62.625,73.113,10.488
2024-10-16,屏東,72.417,68.47,3.9470000000000027
2024-10-17,屏東,59.5,61.084,1.5840000000000032
2024-10-18,屏東,61.208,64.321,3.1129999999999995
2024-10-19,屏東,83.667,61.972,21.695
2024-10-20,屏東,91.625,73.334,18.290999999999997
2024-10-21,屏東,77.208,73.336,3.872
2024-10-22,屏東,60.458,70.174,9.716000000000008
2024-10-23,屏東,81.708,67.413,14.295000000000002
2024-10-24,屏東,61.292,75.354,14.061999999999998
2024-10-25,屏東,42.75,63.777,21.027
2024-10-26,屏東,46.875,60.907,14.031999999999996
2024-10-27,屏東,27.25,54.211,26.961
2024-10-28,屏東,25.208,44.419,19.211
2024-10-29,屏東,41.625,40.121,1.5039999999999978
2024-10-30,屏東,55.875,60.427,4.552
2024-10-31,屏東,25.958,63.585,37.627
2024-11-01,屏東,40.875,32.795,8.079999999999998
2024-11-02,屏東,54.583,61.709,7.126000000000005
2024-11-03,屏東,67.583,58.377,9.205999999999996
2024-11-04,屏東,71.375,67.584,3.790999999999997
2024-11-05,屏東,63.292,69.525,6.233000000000004
2024-11-06,屏東,77.042,64.11,12.932000000000002
2024-11-07,屏東,72.583,71.082,1.5010000000000048
2024-11-08,屏東,57.667,74.002,16.334999999999994
2024-11-09,屏東,72.792,57.253,15.539000000000001
2024-11-10,屏東,73.458,72.264,1.1940000000000026
2024-11-11,屏東,88.542,66.499,22.043000000000006
2024-11-12,屏東,68.875,77.875,9.0
2024-11-13,屏東,43.458,46.161,2.703000000000003
2024-11-14,屏東,58.75,62.071,3.320999999999998
2024-11-15,屏東,83.833,63.844,19.988999999999997
2024-11-16,屏東,30.458,56.066,25.608000000000004
2024-11-17,屏東,46.083,40.185,5.897999999999996
2024-11-18,屏東,53.292,60.163,6.870999999999995
2024-11-19,屏東,56.5,58.825,2.325000000000003
2024-11-20,屏東,67.667,64.719,2.9480000000000075
2024-11-21,屏東,67.75,78.019,10.269000000000005
2024-11-22,屏東,71.583,72.259,0.6760000000000019
2024-11-23,屏東,87.792,78.616,9.176000000000002
2024-11-24,屏東,94.167,86.19,7.977000000000004
2024-11-25,屏東,73.292,84.14,10.847999999999999
2024-11-26,屏東,59.083,74.966,15.882999999999996
2024-11-27,屏東,70.875,69.218,1.6569999999999965
2024-11-28,屏東,69.292,82.667,13.375
2024-11-29,屏東,62.667,83.161,20.494
2024-10-16,崙背,57.083,66.814,9.730999999999995
2024-10-17,崙背,70.292,61.166,9.126000000000005
2024-10-18,崙背,76.917,75.671,1.2459999999999951
2024-10-19,崙背,75.708,62.197,13.510999999999996
2024-10-20,崙背,46.208,65.356,19.147999999999996
2024-10-21,崙背,41.0,48.641,7.640999999999998
2024-10-22,崙背,63.042,56.476,6.5660000000000025
2024-10-23,崙背,95.25,42.381,52.869
2024-10-24,崙背,88.125,51.508,36.617
2024-10-25,崙背,38.083,48.126,10.043
2024-10-26,崙背,54.708,51.011,3.6969999999999956
2024-10-27,崙背,61.708,57.747,3.9609999999999985
2024-10-28,崙背,39.208,65.253,26.045
2024-10-29,崙背,52.792,41.166,11.626000000000005
2024-10-30,崙背,52.917,54.282,1.3649999999999949
2024-10-31,崙背,82.042,54.006,28.036
2024-11-01,崙背,43.375,55.703,12.328000000000003
2024-11-02,崙背,43.208,58.997,15.789000000000001
2024-11-03,崙背,61.25,77.088,15.837999999999994
2024-11-04,崙背,66.625,65.152,1.472999999999999
2024-11-05,崙背,70.667,71.847,1.1799999999999926
2024-11-06,崙背,70.083,61.992,8.091000000000001
2024-11-07,崙背,52.792,55.531,2.738999999999997
2024-11-08,崙背,45.75,61.539,15.789000000000001
2024-11-09,崙背,44.167,48.411,4.244
2024-11-10,崙背,48.708,57.369,8.661000000000001
2024-11-11,崙背,48.083,56.531,8.448
2024-11-12,崙背,47.333,56.328,8.995000000000005
2024-11-13,崙背,77.667,57.585,20.082
2024-11-14,崙背,93.667,82.462,11.204999999999998
2024-11-15,崙背,99.083,86.725,12.358000000000004
2024-11-16,崙背,54.75,82.361,27.611000000000004
2024-11-17,崙背,39.333,46.558,7.225000000000001
2024-11-18,崙背,86.75,41.895,44.855
2024-11-19,崙背,52.375,54.722,2.3470000000000013
2024-11-20,崙背,39.917,52.527,12.61
2024-11-21,崙背,64.5,47.472,17.028
2024-11-22,崙背,54.208,45.409,8.799
2024-11-23,崙背,56.958,51.389,5.5689999999999955
2024-11-24,崙背,47.208,66.922,19.714
2024-11-25,崙背,55.75,54.435,1.3149999999999977
2024-11-26,崙背,73.667,61.983,11.684000000000005
2024-11-27,崙背,82.0,52.862,29.137999999999998
2024-11-28,崙背,66.125,66.547,0.42199999999999704
2024-11-29,崙背,73.333,65.915,7.417999999999992
2024-10-16,左營,52.708,59.736,7.027999999999999
2024-10-17,左營,55.708,58.651,2.943000000000005
2024-10-18,左營,56.458,61.673,5.215000000000003
2024-10-19,左營,81.625,60.331,21.293999999999997
2024-10-20,左營,67.75,61.728,6.0219999999999985
2024-10-21,左營,57.792,62.603,4.811
2024-10-22,左營,55.0,60.971,5.9709999999999965
2024-10-23,左營,66.667,65.187,1.480000000000004
2024-10-24,左營,50.917,67.821,16.903999999999996
2024-10-25,左營,39.667,63.309,23.641999999999996
2024-10-26,左營,54.625,56.659,2.033999999999999
2024-10-27,左營,42.458,56.906,14.448
2024-10-28,左營,28.125,34.96,6.835000000000001
2024-10-29,左營,57.042,43.937,13.105000000000004
2024-10-30,左營,65.125,59.333,5.792000000000002
2024-10-31,左營,38.125,66.552,28.427000000000007
2024-11-01,左營,61.542,51.28,10.262
2024-11-02,左營,69.167,74.346,5.179000000000002
2024-11-03,左營,78.167,67.648,10.519000000000005
2024-11-04,左營,82.083,70.708,11.375
2024-11-05,左營,72.25,71.483,0.7669999999999959
2024-11-06,左營,69.708,68.627,1.081000000000003
2024-11-07,左營,62.917,70.077,7.159999999999997
2024-11-08,左營,63.958,68.023,4.064999999999998
2024-11-09,左營,79.083,64.406,14.676999999999992
2024-11-10,左營,73.542,70.094,3.4480000000000075
2024-11-11,左營,73.042,67.655,5.3870000000000005
2024-11-12,左營,78.25,70.057,8.192999999999998
2024-11-13,左營,64.458,61.598,2.8599999999999994
2024-11-14,左營,64.333,73.085,8.751999999999995
2024-11-15,左營,124.083,70.789,53.294
2024-11-16,左營,38.917,72.608,33.691
2024-11-17,左營,53.25,55.45,2.200000000000003
2024-11-18,左營,54.542,64.915,10.373000000000005
2024-11-19,左營,59.25,61.9,2.6499999999999986
2024-11-20,左營,71.792,68.854,2.9380000000000024
2024-11-21,左營,70.042,77.496,7.4539999999999935
2024-11-22,左營,59.458,79.222,19.763999999999996
2024-11-23,左營,77.917,80.879,2.9620000000000033
2024-11-24,左營,91.083,82.116,8.966999999999999
2024-11-25,左營,66.75,85.17,18.42
2024-11-26,左營,68.292,76.995,8.703000000000003
2024-11-27,左營,69.583,77.035,7.451999999999998
2024-11-28,左營,62.958,80.651,17.692999999999998
2024-11-29,左營,66.458,80.874,14.415999999999997
2024-10-16,平鎮,26.292,29.291,2.9989999999999988
2024-10-17,平鎮,27.917,21.823,6.094000000000001
2024-10-18,平鎮,45.417,25.522,19.895000000000003
2024-10-19,平鎮,36.25,46.651,10.401000000000003
2024-10-20,平鎮,32.208,29.904,2.3039999999999985
2024-10-21,平鎮,33.292,29.365,3.927000000000003
2024-10-22,平鎮,32.625,26.6,6.024999999999999
2024-10-23,平鎮,32.136,29.089,3.047000000000004
2024-10-24,平鎮,33.167,26.717,6.450000000000003
2024-10-25,平鎮,27.667,24.868,2.799000000000003
2024-10-26,平鎮,55.167,20.578,34.589
2024-10-27,平鎮,39.292,54.743,15.451
2024-10-28,平鎮,31.5,27.636,3.8640000000000008
2024-10-29,平鎮,39.625,28.963,10.661999999999999
2024-10-30,平鎮,34.458,37.148,2.690000000000005
2024-10-31,平鎮,25.625,26.583,0.9579999999999984
2024-11-01,平鎮,21.583,13.037,8.545999999999998
2024-11-02,平鎮,28.625,29.122,0.4969999999999999
2024-11-03,平鎮,46.625,34.228,12.396999999999998
2024-11-04,平鎮,37.75,39.14,1.3900000000000006
2024-11-05,平鎮,42.042,26.657,15.385000000000002
2024-11-06,平鎮,38.167,34.689,3.4780000000000015
2024-11-07,平鎮,35.333,27.289,8.043999999999997
2024-11-08,平鎮,34.875,26.461,8.414000000000001
2024-11-09,平鎮,26.958,27.835,0.8770000000000024
2024-11-10,平鎮,24.708,25.064,0.35600000000000165
2024-11-11,平鎮,27.292,28.396,1.1039999999999992
2024-11-12,平鎮,27.417,27.702,0.28500000000000014
2024-11-13,平鎮,26.083,25.833,0.25
2024-11-14,平鎮,65.542,23.773,41.769000000000005
2024-11-15,平鎮,137.292,65.882,71.41
2024-11-16,平鎮,68.792,73.665,4.873000000000005
2024-11-17,平鎮,23.542,35.546,12.003999999999998
2024-11-18,平鎮,32.0,33.52,1.5200000000000031
2024-11-19,平鎮,29.792,36.324,6.5319999999999965
2024-11-20,平鎮,30.417,29.011,1.4060000000000024
2024-11-21,平鎮,28.5,28.676,0.17599999999999838
2024-11-22,平鎮,32.458,24.974,7.483999999999998
2024-11-23,平鎮,43.042,29.255,13.787000000000003
2024-11-24,平鎮,36.333,32.255,4.077999999999996
2024-11-25,平鎮,44.5,24.648,19.852
2024-11-26,平鎮,35.583,60.225,24.642000000000003
2024-11-27,平鎮,41.208,31.111,10.096999999999998
2024-11-28,平鎮,41.083,45.724,4.640999999999998
2024-11-29,平鎮,51.167,47.344,3.8230000000000004
2024-10-16,彰化,65.875,62.207,3.6679999999999993
2024-10-17,彰化,63.583,56.621,6.961999999999996
2024-10-18,彰化,75.708,59.486,16.222
2024-10-19,彰化,60.542,58.478,2.064
2024-10-20,彰化,35.875,51.693,15.817999999999998
2024-10-21,彰化,31.375,34.763,3.387999999999998
2024-10-22,彰化,42.708,35.724,6.984000000000002
2024-10-23,彰化,43.292,43.279,0.012999999999998124
2024-10-24,彰化,37.875,45.655,7.780000000000001
2024-10-25,彰化,34.292,29.0,5.292000000000002
2024-10-26,彰化,60.083,34.574,25.509
2024-10-27,彰化,56.542,55.459,1.0829999999999984
2024-10-28,彰化,32.542,53.748,21.205999999999996
2024-10-29,彰化,37.708,33.354,4.353999999999999
2024-10-30,彰化,38.875,44.192,5.317
2024-10-31,彰化,25.333,35.019,9.686
2024-11-01,彰化,35.625,12.212,23.413
2024-11-02,彰化,31.333,46.259,14.926000000000002
2024-11-03,彰化,44.25,46.806,2.5559999999999974
2024-11-04,彰化,49.583,46.722,2.860999999999997
2024-11-05,彰化,37.083,40.997,3.9140000000000015
2024-11-06,彰化,38.75,45.41,6.659999999999997
2024-11-07,彰化,35.458,37.017,1.5590000000000046
2024-11-08,彰化,29.708,36.758,7.050000000000004
2024-11-09,彰化,25.375,35.72,10.344999999999999
2024-11-10,彰化,27.833,29.995,2.1620000000000026
2024-11-11,彰化,28.5,27.743,0.7570000000000014
2024-11-12,彰化,30.833,36.834,6.001000000000005
2024-11-13,彰化,65.292,38.228,27.064
2024-11-14,彰化,96.292,73.571,22.721000000000004
2024-11-15,彰化,93.417,68.022,25.394999999999996
2024-11-16,彰化,38.458,60.971,22.512999999999998
2024-11-17,彰化,22.042,30.037,7.994999999999997
2024-11-18,彰化,29.958,20.785,9.172999999999998
2024-11-19,彰化,27.042,30.818,3.776
2024-11-20,彰化,23.417,26.567,3.1499999999999986
2024-11-21,彰化,25.25,25.17,0.0799999999999983
2024-11-22,彰化,29.667,21.509,8.158000000000001
2024-11-23,彰化,40.042,27.982,12.060000000000002
2024-11-24,彰化,32.125,43.191,11.066000000000003
2024-11-25,彰化,59.833,38.262,21.570999999999998
2024-11-26,彰化,31.375,57.551,26.176000000000002
2024-11-27,彰化,38.583,33.13,5.452999999999996
2024-11-28,彰化,38.167,44.612,6.445
2024-11-29,彰化,46.625,51.608,4.982999999999997
2024-10-16,忠明,61.042,53.081,7.9609999999999985
