Date,Location,AQI
2018-07-04,彰化,21.0
2018-07-04,臺南,25.0
2018-07-04,林園,30.0
2018-07-04,馬公,34.0
2018-07-05,基隆,28.0
2018-07-05,新莊,27.0
2018-07-05,湖口,33.0
2018-07-05,二林,37.0
2018-07-05,新營,33.0
2018-07-05,屏東,31.0
2018-07-05,士林,31.0
2018-07-05,板橋,29.0
2018-07-05,竹東,32.0
2018-07-05,南投,23.0
2018-07-05,善化,22.0
2018-07-05,潮州,27.0
2018-07-05,中山,39.0
2018-07-05,土城,31.0
2018-07-05,苗栗,44.0
2018-07-05,竹山,25.0
2018-07-05,楠梓,30.0
2018-07-05,恆春,27.0
2018-07-05,松山,33.0
2018-07-05,新店,29.0
2018-07-05,三義,23.0
2018-07-05,崙背,40.0
2018-07-05,左營,35.0
2018-07-05,宜蘭,33.0
2018-07-05,萬華,26.0
2018-07-05,萬里,30.0
2018-07-05,西屯,33.0
2018-07-05,斗六,28.0
2018-07-05,前金,45.0
2018-07-05,冬山,43.0
2018-07-05,古亭,30.0
2018-07-05,桃園,30.0
2018-07-05,忠明,28.0
2018-07-05,嘉義,26.0
2018-07-05,小港,37.0
2018-07-05,花蓮,31.0
2018-07-05,淡水,33.0
2018-07-05,大園,32.0
2018-07-05,豐原,31.0
2018-07-05,新港,29.0
2018-07-05,美濃,19.0
2018-07-05,臺東,38.0
2018-07-05,林口,30.0
2018-07-05,平鎮,30.0
2018-07-05,沙鹿,29.0
2018-07-05,朴子,37.0
2018-07-05,仁武,27.0
2018-07-05,馬祖,55.0
2018-07-05,菜寮,41.0
2018-07-05,龍潭,28.0
2018-07-05,大里,31.0
2018-07-05,安南,33.0
2018-07-05,大寮,42.0
2018-07-05,金門,35.0
2018-07-05,汐止,25.0
2018-07-05,新竹,25.0
2018-07-05,彰化,27.0
2018-07-05,臺南,24.0
2018-07-05,林園,38.0
2018-07-05,馬公,27.0
2018-07-06,基隆,35.0
2018-07-06,新莊,44.0
2018-07-06,湖口,38.0
2018-07-06,二林,36.0
2018-07-06,新營,32.0
2018-07-06,屏東,32.0
2018-07-06,士林,44.0
2018-07-06,板橋,38.0
2018-07-06,竹東,30.0
2018-07-06,南投,31.0
2018-07-06,善化,29.0
2018-07-06,潮州,36.0
2018-07-06,中山,40.0
2018-07-06,土城,41.0
2018-07-06,苗栗,51.0
2018-07-06,竹山,21.0
2018-07-06,楠梓,36.0
2018-07-06,恆春,29.0
2018-07-06,松山,36.0
2018-07-06,新店,35.0
2018-07-06,三義,34.0
2018-07-06,崙背,29.0
2018-07-06,左營,30.0
2018-07-06,宜蘭,37.0
2018-07-06,萬華,34.0
2018-07-06,萬里,40.0
2018-07-06,西屯,31.0
2018-07-06,斗六,34.0
2018-07-06,前金,32.0
2018-07-06,冬山,49.0
2018-07-06,古亭,35.0
2018-07-06,桃園,39.0
2018-07-06,忠明,30.0
2018-07-06,嘉義,31.0
2018-07-06,小港,32.0
2018-07-06,花蓮,38.0
2018-07-06,淡水,37.0
2018-07-06,大園,38.0
2018-07-06,豐原,64.0
2018-07-06,新港,31.0
2018-07-06,美濃,32.0
2018-07-06,臺東,41.0
2018-07-06,林口,42.0
2018-07-06,平鎮,39.0
2018-07-06,沙鹿,30.0
2018-07-06,朴子,36.0
2018-07-06,仁武,28.0
2018-07-06,馬祖,44.0
2018-07-06,菜寮,43.0
2018-07-06,龍潭,39.0
2018-07-06,大里,31.0
2018-07-06,安南,30.0
2018-07-06,大寮,41.0
2018-07-06,金門,30.0
2018-07-06,汐止,42.0
2018-07-06,新竹,33.0
2018-07-06,彰化,31.0
2018-07-06,臺南,27.0
2018-07-06,林園,36.0
2018-07-06,馬公,24.0
2018-07-07,基隆,43.0
2018-07-07,新莊,51.0
2018-07-07,湖口,33.0
2018-07-07,二林,46.0
2018-07-07,新營,37.0
2018-07-07,屏東,21.0
2018-07-07,士林,43.0
2018-07-07,板橋,43.0
2018-07-07,竹東,28.0
2018-07-07,南投,28.0
2018-07-07,善化,25.0
2018-07-07,潮州,26.0
2018-07-07,中山,40.0
2018-07-07,土城,44.0
2018-07-07,苗栗,48.0
2018-07-07,竹山,35.0
2018-07-07,楠梓,33.0
2018-07-07,恆春,26.0
2018-07-07,松山,42.0
2018-07-07,新店,43.0
2018-07-07,三義,36.0
2018-07-07,崙背,34.0
2018-07-07,左營,29.0
2018-07-07,宜蘭,39.0
2018-07-07,萬華,40.0
2018-07-07,萬里,50.0
2018-07-07,西屯,36.0
2018-07-07,斗六,33.0
2018-07-07,前金,31.0
2018-07-07,冬山,45.0
2018-07-07,古亭,40.0
2018-07-07,桃園,52.0
2018-07-07,忠明,34.0
2018-07-07,嘉義,28.0
2018-07-07,小港,31.0
2018-07-07,花蓮,27.0
2018-07-07,淡水,45.0
2018-07-07,大園,46.0
2018-07-07,豐原,39.0
2018-07-07,新港,30.0
2018-07-07,美濃,25.0
2018-07-07,臺東,29.0
2018-07-07,林口,42.0
2018-07-07,平鎮,40.0
2018-07-07,沙鹿,32.0
2018-07-07,朴子,36.0
2018-07-07,仁武,24.0
2018-07-07,馬祖,43.0
2018-07-07,菜寮,47.0
2018-07-07,龍潭,37.0
2018-07-07,大里,34.0
2018-07-07,安南,34.0
2018-07-07,大寮,29.0
2018-07-07,金門,28.0
2018-07-07,汐止,44.0
2018-07-07,新竹,32.0
2018-07-07,彰化,31.0
2018-07-07,臺南,27.0
2018-07-07,林園,24.0
2018-07-07,馬公,25.0
2018-07-08,基隆,28.0
2018-07-08,新莊,44.0
2018-07-08,湖口,44.0
2018-07-08,二林,46.0
2018-07-08,新營,43.0
2018-07-08,屏東,39.0
2018-07-08,士林,35.0
2018-07-08,板橋,39.0
2018-07-08,竹東,38.0
2018-07-08,南投,28.0
2018-07-08,善化,40.0
2018-07-08,潮州,33.0
2018-07-08,中山,34.0
2018-07-08,土城,43.0
2018-07-08,苗栗,51.0
2018-07-08,竹山,33.0
2018-07-08,楠梓,42.0
2018-07-08,恆春,19.0
2018-07-08,松山,32.0
2018-07-08,新店,39.0
2018-07-08,三義,32.0
2018-07-08,崙背,46.0
2018-07-08,左營,31.0
2018-07-08,宜蘭,27.0
2018-07-08,萬華,32.0
2018-07-08,萬里,35.0
2018-07-08,西屯,35.0
2018-07-08,斗六,38.0
2018-07-08,前金,33.0
2018-07-08,冬山,30.0
2018-07-08,古亭,37.0
2018-07-08,桃園,50.0
2018-07-08,忠明,32.0
2018-07-08,嘉義,35.0
2018-07-08,小港,36.0
2018-07-08,花蓮,19.0
2018-07-08,淡水,31.0
2018-07-08,大園,45.0
2018-07-08,豐原,33.0
2018-07-08,新港,40.0
2018-07-08,美濃,31.0
2018-07-08,臺東,22.0
2018-07-08,林口,44.0
2018-07-08,平鎮,61.0
2018-07-08,沙鹿,27.0
2018-07-08,朴子,36.0
2018-07-08,仁武,36.0
2018-07-08,馬祖,44.0
2018-07-08,菜寮,40.0
2018-07-08,龍潭,54.0
2018-07-08,大里,29.0
2018-07-08,安南,45.0
2018-07-08,大寮,43.0
2018-07-08,金門,27.0
2018-07-08,汐止,35.0
2018-07-08,新竹,31.0
2018-07-08,彰化,31.0
2018-07-08,臺南,42.0
2018-07-08,林園,27.0
2018-07-08,馬公,39.0
2018-07-09,基隆,16.0
2018-07-09,新莊,36.0
2018-07-09,湖口,37.0
2018-07-09,二林,51.0
2018-07-09,新營,52.0
2018-07-09,屏東,84.0
2018-07-09,士林,27.0
2018-07-09,板橋,26.0
2018-07-09,竹東,50.0
2018-07-09,南投,43.0
2018-07-09,善化,37.0
2018-07-09,潮州,80.0
2018-07-09,中山,24.0
2018-07-09,土城,30.0
2018-07-09,苗栗,55.0
2018-07-09,竹山,61.0
2018-07-09,楠梓,54.0
2018-07-09,恆春,18.0
2018-07-09,松山,20.0
2018-07-09,新店,32.0
2018-07-09,三義,46.0
2018-07-09,崙背,64.0
2018-07-09,左營,49.0
2018-07-09,宜蘭,18.0
2018-07-09,萬華,23.0
2018-07-09,萬里,23.0
2018-07-09,西屯,50.0
2018-07-09,斗六,47.0
2018-07-09,前金,48.0
2018-07-09,冬山,24.0
2018-07-09,古亭,23.0
2018-07-09,桃園,40.0
2018-07-09,忠明,45.0
2018-07-09,嘉義,44.0
2018-07-09,小港,39.0
2018-07-09,花蓮,17.0
2018-07-09,淡水,22.0
2018-07-09,大園,43.0
2018-07-09,豐原,42.0
2018-07-09,新港,51.0
2018-07-09,美濃,43.0
2018-07-09,臺東,22.0
2018-07-09,林口,30.0
2018-07-09,平鎮,38.0
2018-07-09,沙鹿,35.0
2018-07-09,朴子,49.0
2018-07-09,仁武,46.0
2018-07-09,馬祖,41.0
2018-07-09,菜寮,37.0
2018-07-09,龍潭,38.0
2018-07-09,大里,47.0
2018-07-09,安南,50.0
2018-07-09,大寮,61.0
2018-07-09,金門,67.0
2018-07-09,汐止,15.0
2018-07-09,新竹,41.0
2018-07-09,彰化,42.0
2018-07-09,臺南,37.0
2018-07-09,林園,33.0
2018-07-09,馬公,37.0
2018-07-10,基隆,30.0
2018-07-10,新莊,28.0
2018-07-10,湖口,30.0
2018-07-10,二林,73.0
2018-07-10,新營,70.0
2018-07-10,屏東,46.0
2018-07-10,士林,24.0
2018-07-10,板橋,28.0
2018-07-10,竹東,30.0
2018-07-10,南投,44.0
2018-07-10,善化,48.0
2018-07-10,潮州,55.0
2018-07-10,中山,27.0
2018-07-10,土城,25.0
2018-07-10,苗栗,48.0
2018-07-10,竹山,55.0
2018-07-10,楠梓,51.0
2018-07-10,恆春,34.0
2018-07-10,松山,28.0
2018-07-10,新店,27.0
2018-07-10,三義,41.0
2018-07-10,崙背,70.0
2018-07-10,左營,40.0
2018-07-10,宜蘭,19.0
2018-07-10,萬華,26.0
2018-07-10,萬里,42.0
2018-07-10,西屯,58.0
2018-07-10,斗六,59.0
2018-07-10,前金,41.0
2018-07-10,冬山,21.0
2018-07-10,古亭,17.0
2018-07-10,桃園,28.0
2018-07-10,忠明,51.0
2018-07-10,嘉義,55.0
2018-07-10,小港,37.0
2018-07-10,花蓮,44.0
2018-07-10,淡水,25.0
2018-07-10,大園,32.0
2018-07-10,豐原,48.0
2018-07-10,新港,65.0
2018-07-10,美濃,44.0
2018-07-10,臺東,36.0
2018-07-10,林口,26.0
2018-07-10,平鎮,31.0
2018-07-10,沙鹿,50.0
2018-07-10,朴子,60.0
2018-07-10,仁武,45.0
2018-07-10,馬祖,31.0
2018-07-10,菜寮,35.0
2018-07-10,龍潭,28.0
2018-07-10,大里,43.0
2018-07-10,安南,44.0
2018-07-10,大寮,48.0
2018-07-10,金門,38.0
2018-07-10,汐止,18.0
2018-07-10,新竹,31.0
2018-07-10,彰化,59.0
2018-07-10,臺南,50.0
2018-07-10,林園,47.0
2018-07-10,馬公,26.0
2018-07-11,基隆,31.0
2018-07-11,新莊,40.0
2018-07-11,湖口,33.0
2018-07-11,二林,44.0
2018-07-11,新營,36.0
2018-07-11,屏東,31.0
2018-07-11,士林,34.0
2018-07-11,板橋,30.0
2018-07-11,竹東,30.0
2018-07-11,南投,33.0
2018-07-11,善化,32.0
2018-07-11,潮州,35.0
2018-07-11,中山,29.0
2018-07-11,土城,37.0
2018-07-11,苗栗,51.0
2018-07-11,竹山,38.0
2018-07-11,楠梓,35.0
2018-07-11,恆春,27.0
2018-07-11,松山,34.0
2018-07-11,新店,30.0
2018-07-11,三義,42.0
2018-07-11,崙背,39.0
2018-07-11,左營,32.0
2018-07-11,宜蘭,26.0
2018-07-11,萬華,40.0
2018-07-11,萬里,31.0
2018-07-11,西屯,42.0
2018-07-11,斗六,40.0
2018-07-11,前金,31.0
2018-07-11,冬山,26.0
2018-07-11,古亭,31.0
2018-07-11,桃園,30.0
2018-07-11,忠明,35.0
2018-07-11,嘉義,35.0
2018-07-11,小港,34.0
2018-07-11,花蓮,32.0
2018-07-11,淡水,32.0
2018-07-11,大園,36.0
2018-07-11,豐原,39.0
2018-07-11,新港,35.0
2018-07-11,美濃,35.0
2018-07-11,臺東,41.0
2018-07-11,林口,30.0
2018-07-11,平鎮,31.0
2018-07-11,沙鹿,36.0
2018-07-11,朴子,43.0
2018-07-11,仁武,34.0
2018-07-11,馬祖,52.0
2018-07-11,菜寮,45.0
2018-07-11,龍潭,37.0
2018-07-11,大里,39.0
2018-07-11,安南,30.0
2018-07-11,大寮,27.0
2018-07-11,金門,44.0
2018-07-11,汐止,22.0
2018-07-11,新竹,38.0
2018-07-11,彰化,31.0
2018-07-11,臺南,30.0
2018-07-11,林園,34.0
2018-07-11,馬公,29.0
2018-07-12,基隆,22.0
2018-07-12,新莊,34.0
2018-07-12,湖口,47.0
2018-07-12,二林,50.0
2018-07-12,新營,52.0
2018-07-12,屏東,47.0
2018-07-12,士林,27.0
2018-07-12,板橋,24.0
2018-07-12,竹東,43.0
2018-07-12,南投,44.0
2018-07-12,善化,37.0
2018-07-12,潮州,35.0
2018-07-12,中山,34.0
2018-07-12,土城,33.0
2018-07-12,苗栗,59.0
2018-07-12,竹山,45.0
2018-07-12,楠梓,50.0
2018-07-12,恆春,22.0
2018-07-12,松山,24.0
2018-07-12,新店,23.0
2018-07-12,三義,39.0
2018-07-12,崙背,50.0
2018-07-12,左營,34.0
2018-07-12,宜蘭,24.0
2018-07-12,萬華,23.0
2018-07-12,萬里,25.0
2018-07-12,西屯,37.0
2018-07-12,斗六,48.0
2018-07-12,前金,36.0
2018-07-12,冬山,23.0
2018-07-12,古亭,25.0
2018-07-12,桃園,46.0
2018-07-12,忠明,34.0
2018-07-12,嘉義,51.0
2018-07-12,小港,37.0
2018-07-12,花蓮,26.0
2018-07-12,淡水,31.0
2018-07-12,大園,57.0
2018-07-12,豐原,39.0
2018-07-12,新港,48.0
2018-07-12,美濃,38.0
2018-07-12,臺東,19.0
2018-07-12,林口,40.0
2018-07-12,平鎮,47.0
2018-07-12,沙鹿,35.0
2018-07-12,朴子,39.0
2018-07-12,仁武,47.0
2018-07-12,馬祖,37.0
2018-07-12,菜寮,44.0
2018-07-12,龍潭,55.0
2018-07-12,大里,37.0
2018-07-12,安南,47.0
2018-07-12,大寮,44.0
2018-07-12,金門,20.0
2018-07-12,汐止,24.0
2018-07-12,新竹,48.0
2018-07-12,彰化,46.0
2018-07-12,臺南,43.0
2018-07-12,林園,33.0
2018-07-12,馬公,41.0
2018-07-13,基隆,16.0
2018-07-13,新莊,19.0
2018-07-13,湖口,58.0
2018-07-13,二林,82.0
2018-07-13,新營,79.0
2018-07-13,屏東,61.0
2018-07-13,士林,18.0
2018-07-13,板橋,21.0
2018-07-13,竹東,48.0
2018-07-13,南投,58.0
2018-07-13,善化,55.0
2018-07-13,潮州,51.0
2018-07-13,中山,31.0
2018-07-13,土城,24.0
2018-07-13,苗栗,67.0
2018-07-13,竹山,49.0
2018-07-13,楠梓,64.0
2018-07-13,恆春,22.0
2018-07-13,松山,20.0
2018-07-13,新店,28.0
2018-07-13,三義,57.0
2018-07-13,崙背,84.0
2018-07-13,左營,47.0
2018-07-13,宜蘭,18.0
2018-07-13,萬華,19.0
2018-07-13,萬里,19.0
2018-07-13,西屯,68.0
2018-07-13,斗六,64.0
2018-07-13,前金,33.0
2018-07-13,冬山,23.0
2018-07-13,古亭,25.0
2018-07-13,桃園,61.0
2018-07-13,忠明,66.0
2018-07-13,嘉義,60.0
2018-07-13,小港,32.0
2018-07-13,花蓮,18.0
2018-07-13,淡水,19.0
2018-07-13,大園,66.0
2018-07-13,豐原,55.0
2018-07-13,新港,83.0
2018-07-13,美濃,47.0
2018-07-13,臺東,14.0
2018-07-13,林口,22.0
2018-07-13,平鎮,74.0
2018-07-13,沙鹿,61.0
2018-07-13,朴子,78.0
2018-07-13,仁武,71.0
2018-07-13,馬祖,31.0
2018-07-13,菜寮,30.0
2018-07-13,龍潭,74.0
2018-07-13,大里,54.0
2018-07-13,安南,64.0
2018-07-13,大寮,48.0
2018-07-13,金門,64.0
2018-07-13,汐止,19.0
2018-07-13,新竹,53.0
2018-07-13,彰化,71.0
2018-07-13,臺南,58.0
2018-07-13,林園,32.0
2018-07-13,馬公,51.0
2018-07-14,基隆,14.0
2018-07-14,新莊,16.0
2018-07-14,湖口,84.0
2018-07-14,二林,97.0
2018-07-14,新營,62.0
2018-07-14,屏東,74.0
2018-07-14,士林,14.0
2018-07-14,板橋,19.0
2018-07-14,竹東,61.0
2018-07-14,南投,44.0
2018-07-14,善化,46.0
2018-07-14,潮州,97.0
2018-07-14,中山,16.0
2018-07-14,土城,25.0
2018-07-14,苗栗,78.0
2018-07-14,竹山,61.0
2018-07-14,楠梓,65.0
2018-07-14,恆春,14.0
2018-07-14,松山,23.0
2018-07-14,新店,23.0
2018-07-14,三義,77.0
2018-07-14,崙背,112.0
2018-07-14,左營,51.0
2018-07-14,宜蘭,18.0
2018-07-14,萬華,26.0
2018-07-14,萬里,21.0
2018-07-14,西屯,118.0
2018-07-14,斗六,84.0
2018-07-14,前金,53.0
2018-07-14,冬山,17.0
2018-07-14,古亭,20.0
2018-07-14,桃園,41.0
2018-07-14,忠明,112.0
2018-07-14,嘉義,61.0
2018-07-14,小港,42.0
2018-07-14,花蓮,19.0
2018-07-14,淡水,20.0
2018-07-14,大園,24.0
2018-07-14,豐原,90.0
2018-07-14,新港,68.0
2018-07-14,美濃,47.0
2018-07-14,臺東,21.0
2018-07-14,林口,17.0
2018-07-14,平鎮,38.0
2018-07-14,沙鹿,101.0
2018-07-14,朴子,73.0
2018-07-14,仁武,61.0
2018-07-14,馬祖,28.0
2018-07-14,菜寮,31.0
2018-07-14,龍潭,71.0
2018-07-14,大里,97.0
2018-07-14,安南,54.0
2018-07-14,大寮,64.0
2018-07-14,金門,37.0
2018-07-14,汐止,16.0
2018-07-14,新竹,63.0
2018-07-14,彰化,88.0
2018-07-14,臺南,53.0
2018-07-14,林園,42.0
2018-07-14,馬公,40.0
2018-07-15,基隆,13.0
2018-07-15,新莊,16.0
2018-07-15,湖口,47.0
2018-07-15,二林,95.0
2018-07-15,新營,84.0
2018-07-15,屏東,54.0
2018-07-15,士林,26.0
2018-07-15,板橋,18.0
2018-07-15,竹東,60.0
2018-07-15,南投,82.0
2018-07-15,善化,60.0
2018-07-15,潮州,62.0
2018-07-15,中山,34.0
2018-07-15,土城,20.0
2018-07-15,苗栗,88.0
2018-07-15,竹山,88.0
2018-07-15,楠梓,55.0
2018-07-15,恆春,19.0
2018-07-15,松山,23.0
2018-07-15,新店,23.0
2018-07-15,三義,85.0
2018-07-15,崙背,88.0
2018-07-15,左營,42.0
2018-07-15,宜蘭,17.0
2018-07-15,萬華,19.0
2018-07-15,萬里,19.0
2018-07-15,西屯,93.0
2018-07-15,斗六,97.0
2018-07-15,前金,40.0
2018-07-15,冬山,19.0
2018-07-15,古亭,16.0
2018-07-15,桃園,31.0
2018-07-15,忠明,87.0
2018-07-15,嘉義,78.0
2018-07-15,小港,39.0
2018-07-15,花蓮,19.0
2018-07-15,淡水,19.0
2018-07-15,大園,28.0
2018-07-15,豐原,87.0
2018-07-15,新港,89.0
2018-07-15,美濃,36.0
2018-07-15,臺東,19.0
2018-07-15,林口,17.0
2018-07-15,平鎮,26.0
2018-07-15,沙鹿,80.0
2018-07-15,朴子,78.0
2018-07-15,仁武,51.0
2018-07-15,馬祖,24.0
2018-07-15,菜寮,28.0
2018-07-15,龍潭,34.0
2018-07-15,大里,87.0
2018-07-15,安南,57.0
2018-07-15,大寮,62.0
2018-07-15,金門,32.0
2018-07-15,汐止,16.0
2018-07-15,新竹,60.0
2018-07-15,彰化,81.0
2018-07-15,臺南,54.0
2018-07-15,林園,58.0
2018-07-15,馬公,33.0
2018-07-16,基隆,14.0
2018-07-16,新莊,14.0
2018-07-16,湖口,64.0
2018-07-16,二林,99.0
2018-07-16,新營,102.0
2018-07-16,屏東,70.0
2018-07-16,士林,23.0
2018-07-16,板橋,17.0
2018-07-16,竹東,63.0
2018-07-16,南投,106.0
2018-07-16,善化,83.0
2018-07-16,潮州,70.0
2018-07-16,中山,30.0
2018-07-16,土城,18.0
2018-07-16,苗栗,85.0
2018-07-16,竹山,116.0
2018-07-16,楠梓,76.0
2018-07-16,恆春,18.0
2018-07-16,松山,29.0
2018-07-16,新店,22.0
2018-07-16,三義,100.0
2018-07-16,崙背,101.0
2018-07-16,左營,59.0
2018-07-16,宜蘭,16.0
2018-07-16,萬華,17.0
2018-07-16,萬里,21.0
2018-07-16,西屯,102.0
2018-07-16,斗六,123.0
2018-07-16,前金,55.0
2018-07-16,冬山,20.0
2018-07-16,古亭,14.0
2018-07-16,桃園,32.0
2018-07-16,忠明,113.0
2018-07-16,嘉義,106.0
2018-07-16,小港,51.0
2018-07-16,花蓮,19.0
2018-07-16,淡水,16.0
2018-07-16,大園,28.0
2018-07-16,豐原,115.0
2018-07-16,新港,93.0
2018-07-16,美濃,49.0
2018-07-16,臺東,20.0
2018-07-16,林口,13.0
2018-07-16,平鎮,18.0
2018-07-16,沙鹿,91.0
2018-07-16,朴子,86.0
2018-07-16,仁武,67.0
2018-07-16,馬祖,25.0
2018-07-16,菜寮,28.0
2018-07-16,龍潭,23.0
2018-07-16,大里,106.0
2018-07-16,安南,72.0
2018-07-16,大寮,68.0
2018-07-16,金門,28.0
2018-07-16,汐止,14.0
2018-07-16,新竹,60.0
2018-07-16,彰化,110.0
2018-07-16,臺南,64.0
2018-07-16,林園,60.0
2018-07-16,馬公,40.0
2018-07-17,基隆,14.0
2018-07-17,新莊,12.0
2018-07-17,湖口,97.0
2018-07-17,二林,109.0
2018-07-17,新營,74.0
2018-07-17,屏東,69.0
2018-07-17,士林,29.0
2018-07-17,板橋,19.0
2018-07-17,竹東,87.0
2018-07-17,南投,122.0
2018-07-17,善化,57.0
2018-07-17,潮州,87.0
2018-07-17,中山,21.0
2018-07-17,土城,17.0
2018-07-17,苗栗,150.0
2018-07-17,竹山,151.0
2018-07-17,楠梓,70.0
2018-07-17,恆春,15.0
2018-07-17,松山,24.0
2018-07-17,新店,16.0
2018-07-17,三義,187.0
2018-07-17,崙背,79.0
2018-07-17,左營,52.0
2018-07-17,宜蘭,19.0
2018-07-17,萬華,18.0
2018-07-17,萬里,21.0
2018-07-17,西屯,174.0
2018-07-17,斗六,100.0
2018-07-17,前金,51.0
2018-07-17,冬山,24.0
2018-07-17,古亭,13.0
2018-07-17,桃園,25.0
2018-07-17,忠明,174.0
2018-07-17,嘉義,66.0
2018-07-17,小港,44.0
2018-07-17,花蓮,18.0
2018-07-17,淡水,18.0
2018-07-17,大園,24.0
2018-07-17,豐原,195.0
2018-07-17,新港,79.0
2018-07-17,美濃,44.0
2018-07-17,臺東,20.0
2018-07-17,林口,12.0
2018-07-17,平鎮,28.0
2018-07-17,沙鹿,166.0
2018-07-17,朴子,62.0
2018-07-17,仁武,53.0
2018-07-17,馬祖,27.0
2018-07-17,菜寮,27.0
2018-07-17,龍潭,23.0
2018-07-17,大里,197.0
2018-07-17,安南,57.0
2018-07-17,大寮,74.0
2018-07-17,金門,30.0
2018-07-17,汐止,11.0
2018-07-17,新竹,78.0
2018-07-17,彰化,132.0
2018-07-17,臺南,60.0
2018-07-17,林園,58.0
2018-07-17,馬公,35.0
2018-07-18,基隆,13.0
2018-07-18,新莊,12.0
2018-07-18,湖口,51.0
2018-07-18,二林,71.0
2018-07-18,新營,57.0
2018-07-18,屏東,47.0
2018-07-18,士林,24.0
2018-07-18,板橋,17.0
2018-07-18,竹東,64.0
2018-07-18,南投,80.0
2018-07-18,善化,34.0
2018-07-18,潮州,46.0
2018-07-18,中山,24.0
2018-07-18,土城,17.0
2018-07-18,苗栗,116.0
2018-07-18,竹山,67.0
2018-07-18,楠梓,56.0
2018-07-18,恆春,18.0
2018-07-18,松山,24.0
2018-07-18,新店,16.0
2018-07-18,三義,100.0
2018-07-18,崙背,64.0
2018-07-18,左營,37.0
2018-07-18,宜蘭,17.0
2018-07-18,萬華,24.0
2018-07-18,萬里,20.0
2018-07-18,西屯,115.0
2018-07-18,斗六,61.0
2018-07-18,前金,39.0
2018-07-18,冬山,19.0
2018-07-18,古亭,16.0
2018-07-18,桃園,35.0
2018-07-18,忠明,112.0
2018-07-18,嘉義,41.0
2018-07-18,小港,43.0
2018-07-18,花蓮,19.0
2018-07-18,淡水,22.0
2018-07-18,大園,27.0
2018-07-18,豐原,115.0
2018-07-18,新港,60.0
2018-07-18,美濃,37.0
2018-07-18,臺東,21.0
2018-07-18,林口,12.0
2018-07-18,平鎮,20.0
2018-07-18,沙鹿,97.0
2018-07-18,朴子,58.0
2018-07-18,仁武,39.0
2018-07-18,馬祖,26.0
2018-07-18,菜寮,28.0
2018-07-18,龍潭,23.0
2018-07-18,大里,122.0
2018-07-18,安南,37.0
2018-07-18,大寮,60.0
2018-07-18,金門,28.0
2018-07-18,汐止,12.0
2018-07-18,新竹,56.0
2018-07-18,彰化,73.0
2018-07-18,臺南,46.0
2018-07-18,林園,48.0
2018-07-18,馬公,31.0
2018-07-19,基隆,16.0
2018-07-19,新莊,18.0
2018-07-19,湖口,31.0
2018-07-19,二林,66.0
2018-07-19,新營,53.0
2018-07-19,屏東,44.0
2018-07-19,士林,29.0
2018-07-19,板橋,19.0
2018-07-19,竹東,42.0
2018-07-19,南投,61.0
2018-07-19,善化,31.0
2018-07-19,潮州,45.0
2018-07-19,中山,30.0
2018-07-19,土城,21.0
2018-07-19,苗栗,72.0
2018-07-19,竹山,80.0
2018-07-19,楠梓,49.0
2018-07-19,恆春,19.0
2018-07-19,松山,25.0
2018-07-19,新店,14.0
2018-07-19,三義,58.0
2018-07-19,崙背,71.0
2018-07-19,左營,34.0
2018-07-19,宜蘭,14.0
2018-07-19,萬華,29.0
2018-07-19,萬里,20.0
2018-07-19,西屯,57.0
2018-07-19,斗六,67.0
2018-07-19,前金,42.0
2018-07-19,冬山,22.0
2018-07-19,古亭,17.0
2018-07-19,桃園,31.0
2018-07-19,忠明,45.0
2018-07-19,嘉義,46.0
2018-07-19,小港,31.0
2018-07-19,花蓮,19.0
2018-07-19,淡水,26.0
2018-07-19,大園,25.0
2018-07-19,豐原,58.0
2018-07-19,新港,60.0
2018-07-19,美濃,39.0
2018-07-19,臺東,21.0
2018-07-19,林口,17.0
2018-07-19,平鎮,23.0
2018-07-19,沙鹿,50.0
2018-07-19,朴子,57.0
2018-07-19,仁武,35.0
2018-07-19,馬祖,23.0
2018-07-19,菜寮,31.0
2018-07-19,龍潭,33.0
2018-07-19,大里,64.0
2018-07-19,安南,37.0
2018-07-19,大寮,51.0
2018-07-19,金門,25.0
2018-07-19,汐止,10.0
2018-07-19,新竹,41.0
2018-07-19,彰化,46.0
2018-07-19,臺南,35.0
2018-07-19,林園,33.0
2018-07-19,馬公,34.0
2018-07-20,基隆,20.0
2018-07-20,新莊,19.0
2018-07-20,湖口,31.0
2018-07-20,二林,59.0
2018-07-20,新營,53.0
2018-07-20,屏東,31.0
2018-07-20,士林,23.0
2018-07-20,板橋,20.0
2018-07-20,竹東,36.0
2018-07-20,南投,53.0
2018-07-20,善化,29.0
2018-07-20,潮州,35.0
2018-07-20,中山,25.0
2018-07-20,土城,22.0
2018-07-20,苗栗,59.0
2018-07-20,竹山,50.0
2018-07-20,楠梓,31.0
2018-07-20,恆春,18.0
2018-07-20,松山,26.0
2018-07-20,新店,20.0
2018-07-20,三義,42.0
2018-07-20,崙背,42.0
2018-07-20,左營,29.0
2018-07-20,宜蘭,17.0
2018-07-20,萬華,24.0
2018-07-20,萬里,26.0
2018-07-20,西屯,55.0
2018-07-20,斗六,50.0
2018-07-20,前金,26.0
2018-07-20,冬山,19.0
2018-07-20,古亭,18.0
2018-07-20,桃園,42.0
2018-07-20,忠明,44.0
2018-07-20,嘉義,37.0
2018-07-20,小港,25.0
2018-07-20,花蓮,19.0
2018-07-20,淡水,27.0
