county,year,month,day,sitename,predicted_next_so2,actual_next_so2,predicted_next_co,actual_next_co,predicted_next_o3_8hr,actual_next_o3_8hr,predicted_next_o3,actual_next_o3,predicted_next_pm10,actual_next_pm10,predicted_next_no2,actual_next_no2,predicted_next_pm2.5,actual_next_pm2.5,predicted_AQI,actual_AQI,next_aqi
彰化縣,2024,11,1,彰化,0.80674285,0.825,0.25364923,0.313,29.983055,31.129,30.305634,31.175,19.735905,16.333,6.1560497,11.108,6.407458,7.0,20.803,22.727,31.333
彰化縣,2024,11,2,彰化,0.9584484,0.754,0.32495606,0.31,33.751484,37.979,34.616978,40.154,19.494278,34.542,9.087949,8.046,7.5622454,15.917,24.553,52.027,44.25
彰化縣,2024,11,3,彰化,0.84811205,0.867,0.28911728,0.292,41.711666,31.283,37.633617,30.304,32.041138,32.458,7.547063,13.888,14.682727,13.875,47.671,45.049,49.583
彰化縣,2024,11,4,彰化,0.9652633,0.683,0.32373917,0.241,30.557623,39.025,31.887775,40.6,21.88126,22.542,11.144189,10.8,9.468396,11.25,30.742,36.526,37.083
彰化縣,2024,11,5,彰化,0.7176446,0.539,0.24782117,0.179,40.33676,42.208,37.194622,41.791,22.655453,22.652,7.49005,8.378,10.09846,8.261,32.787,26.821,38.75
彰化縣,2024,11,6,彰化,0.67039317,0.713,0.20002808,0.212,36.68826,38.904,33.57427,37.608,23.417122,14.75,8.665444,10.854,8.8581705,5.125,28.76,18.09,35.458
彰化縣,2024,11,7,彰化,0.6873184,0.717,0.23662724,0.236,31.51799,32.454,31.037731,32.6,18.346235,15.708,8.635836,12.146,5.1054635,5.5,18.346,20.243,29.708
彰化縣,2024,11,8,彰化,0.6164284,0.623,0.2726197,0.25,30.102732,25.839,30.451422,24.882,17.187805,14.167,7.9594765,11.045,4.8535995,7.542,17.188,24.487,25.375
彰化縣,2024,11,9,彰化,0.92708,0.425,0.23678415,0.249,24.14843,20.658,25.734976,20.446,14.977705,16.292,7.179447,10.338,6.3217473,8.667,20.525,28.14,27.833
彰化縣,2024,11,10,彰化,0.7409143,0.904,0.2606674,0.231,24.061754,26.758,27.370789,26.696,18.090395,21.208,7.2799807,11.787,7.48846,8.458,24.313,27.461,28.5
彰化縣,2024,11,11,彰化,0.9021264,0.996,0.25564465,0.306,27.605722,14.283,28.606352,12.921,20.131332,23.667,8.331638,17.533,7.484756,8.75,24.301,29.222,30.833
彰化縣,2024,11,12,彰化,1.192783,1.358,0.2584357,0.385,24.858332,20.788,28.591518,20.657,36.36342,50.75,14.127666,18.927,15.758217,23.083,51.636,69.672,65.292
彰化縣,2024,11,13,彰化,1.3563732,1.283,0.40446144,0.309,31.354952,19.137,32.611595,19.071,60.412247,63.391,14.572985,15.874,31.124466,33.652,89.472,95.696,96.292
彰化縣,2024,11,14,彰化,1.8355314,1.032,0.4019149,0.359,29.822145,14.929,32.83829,16.154,58.5465,60.957,15.184087,15.981,29.320808,33.043,85.031,94.196,93.417
彰化縣,2024,11,15,彰化,1.2684348,0.517,0.23409322,0.189,20.762453,18.067,25.004826,17.575,25.633532,25.958,9.2051525,10.0,10.302479,9.083,33.45,29.49,38.458
彰化縣,2024,11,16,彰化,0.818549,0.708,0.22767429,0.16,20.970821,24.204,22.4759,26.0,17.12321,10.417,6.361474,6.162,5.0455737,3.667,17.123,11.906,22.042
彰化縣,2024,11,17,彰化,0.993959,0.754,0.30840206,0.235,31.781662,32.808,30.342148,32.417,19.44321,12.875,6.0814877,8.738,7.0377684,5.292,22.85,17.182,29.958
彰化縣,2024,11,18,彰化,0.76595974,0.721,0.28638738,0.254,29.381567,24.492,28.747782,23.817,16.370861,11.917,8.179318,12.983,6.2744956,5.333,20.372,21.638,27.042
彰化縣,2024,11,19,彰化,0.48169327,0.539,0.30406874,0.247,23.407513,25.288,26.697655,25.468,15.439213,12.652,8.631738,11.913,5.798859,5.739,18.827,19.855,23.417
彰化縣,2024,11,20,彰化,0.53866446,0.658,0.29297194,0.228,26.342445,27.779,28.179764,28.267,17.131622,10.875,8.147621,10.5,6.381951,4.917,20.721,17.5,25.25
彰化縣,2024,11,21,彰化,0.7667207,0.567,0.29081205,0.257,29.551397,32.483,29.223095,33.575,17.388905,10.792,9.469883,10.717,7.1254735,5.542,23.135,17.994,29.667
彰化縣,2024,11,22,彰化,0.73515075,0.871,0.33613372,0.29,32.503986,39.583,33.46806,38.638,21.866922,23.833,11.262774,10.725,11.022702,12.208,35.788,39.636,40.042
彰化縣,2024,11,23,彰化,0.8528249,0.971,0.2989393,0.253,31.235048,33.054,29.751953,32.075,24.304747,20.875,8.765032,10.3,9.787061,9.292,31.776,30.169,32.125
彰化縣,2024,11,24,彰化,1.4340354,1.621,0.31598312,0.322,31.13343,28.379,34.827652,29.679,33.527706,37.458,11.734324,12.525,17.282282,19.375,55.389,60.541,59.833
彰化縣,2024,11,25,彰化,1.0967422,0.571,0.24392964,0.284,27.7868,26.721,28.641335,26.658,20.829626,22.087,7.9957743,9.939,8.551528,9.348,27.765,30.351,31.375
彰化縣,2024,11,26,彰化,0.9188387,0.646,0.3243912,0.254,29.63256,37.258,29.908247,38.142,27.946331,31.917,10.03621,10.95,11.785098,11.708,38.263,38.013,38.583
彰化縣,2024,11,27,彰化,0.727226,1.275,0.2701741,0.25,34.395527,41.204,33.569706,41.958,31.720858,28.75,10.062238,11.838,11.362046,11.458,36.89,37.201,38.167
彰化縣,2024,11,28,彰化,1.0909723,1.25,0.32064548,0.262,36.82578,48.975,37.90701,47.042,34.57856,35.042,11.151725,12.162,14.880577,11.75,48.314,38.149,46.625
