county,year,month,day,sitename,predicted_next_so2,actual_next_so2,predicted_next_co,actual_next_co,predicted_next_o3_8hr,actual_next_o3_8hr,predicted_next_o3,actual_next_o3,predicted_next_pm10,actual_next_pm10,predicted_next_no2,actual_next_no2,predicted_next_pm2.5,actual_next_pm2.5,predicted_AQI,actual_AQI
桃園市,2024,10,25,平鎮,0.94380295,0.188,0.32612026,0.474,21.214188,19.929,28.458895,25.633,28.80884,45.75,16.148994,19.412,13.041701,19.75,42.343,61.465
桃園市,2024,10,26,平鎮,0.67514014,0.358,0.30298936,0.253,27.811703,22.838,27.398005,21.918,29.479874,25.167,9.483962,9.654,10.549807,9.417,34.253,30.575
桃園市,2024,10,27,平鎮,0.6611185,0.374,0.26673442,0.228,22.696342,34.433,26.398968,37.757,15.455926,20.739,8.737023,9.167,6.402616,7.818,20.788,25.383
桃園市,2024,10,28,平鎮,0.79575,0.2,0.2911223,0.345,42.019573,39.8,39.414497,39.971,21.073833,25.708,9.228533,12.425,8.070419,12.333,26.203,40.042
桃園市,2024,10,29,平鎮,0.42429894,0.071,0.316952,0.305,34.902058,35.258,36.63407,33.529,16.105839,15.833,8.951172,13.171,8.153901,7.875,26.474,25.568
桃園市,2024,10,30,平鎮,0.7134869,0.386,0.26598212,0.151,11.949299,28.304,17.386435,26.988,6.7127156,7.667,13.345661,3.542,3.8647964,1.5,22.243,7.667
桃園市,2024,10,31,平鎮,1.1812828,0.529,0.14132254,0.248,28.057487,22.133,26.956442,22.338,3.5966403,12.417,4.762686,9.075,3.7759328,4.708,12.26,15.286
桃園市,2024,11,1,平鎮,0.61440754,0.804,0.24586281,0.346,24.599705,28.508,26.323217,31.088,15.508054,15.875,9.762324,10.862,6.6230187,7.167,21.503,23.269
桃園市,2024,11,2,平鎮,0.96231663,1.208,0.34455556,0.308,37.812252,46.117,33.89556,47.05,23.337257,36.125,12.680275,8.325,10.29202,14.917,33.416,48.432
桃園市,2024,11,3,平鎮,0.9484338,1.125,0.3217789,0.275,43.428143,41.058,37.922592,40.329,23.618721,24.25,7.7909064,9.595,10.694351,8.458,34.722,27.461
桃園市,2024,11,4,平鎮,0.97028565,1.104,0.3095668,0.295,37.818165,40.542,36.088936,41.083,20.280384,29.917,12.563633,11.467,7.7999973,13.292,25.325,43.156
桃園市,2024,11,5,平鎮,0.9925287,1.258,0.30823854,0.252,39.62118,39.525,36.704647,38.962,22.533545,27.5,9.655854,9.812,10.333296,10.333,33.55,33.549
桃園市,2024,11,6,平鎮,1.0338764,1.125,0.27103233,0.234,36.24114,38.746,34.474476,38.995,17.286858,17.174,10.429792,8.2,6.9276714,6.478,22.492,21.032
桃園市,2024,11,7,平鎮,0.9652858,1.279,0.25743076,0.238,35.96045,37.679,36.449158,35.867,14.747698,14.875,10.513664,10.2,5.775102,6.625,18.75,21.51
桃園市,2024,11,8,平鎮,0.952198,1.1,0.22644958,0.24,29.163015,29.196,26.087748,28.617,10.629641,7.25,8.387159,11.767,4.4795804,3.042,14.544,19.612
桃園市,2024,11,9,平鎮,0.4127282,0.604,0.24353379,0.254,27.524391,27.004,24.386415,28.162,9.626403,16.417,6.2498784,10.433,3.430864,6.833,11.139,22.185
桃園市,2024,11,10,平鎮,0.5462357,0.8,0.26072598,0.262,29.662205,29.333,25.764187,28.688,15.031998,12.958,6.7173715,10.088,5.408922,5.75,17.561,18.669
桃園市,2024,11,11,平鎮,0.71045417,0.771,0.2492336,0.245,27.313969,29.958,25.27917,30.996,11.028236,9.292,7.864975,9.171,4.4324365,2.625,14.391,15.285
桃園市,2024,11,12,平鎮,0.4542319,0.617,0.2547916,0.232,30.585258,28.4,28.411497,24.846,11.843718,8.125,7.0828404,7.992,3.981365,2.667,12.927,13.32
桃園市,2024,11,13,平鎮,1.1336647,1.139,0.358653,0.448,20.472757,23.725,21.118748,24.733,28.335709,51.304,17.40409,18.271,13.083433,30.818,42.479,88.718
桃園市,2024,11,14,平鎮,1.2169633,0.912,0.45976573,0.529,40.00703,26.692,32.43156,26.386,65.67856,73.167,13.244196,24.108,41.86874,47.958,117.512,133.299
桃園市,2024,11,15,平鎮,1.4542917,1.279,0.3952799,0.287,27.525768,15.475,27.584826,16.58,39.82489,32.083,17.030813,15.104,26.178852,16.5,77.295,53.462
桃園市,2024,11,16,平鎮,0.8229376,0.713,0.2644466,0.22,25.375036,25.538,28.245802,27.387,8.624798,9.583,8.977264,8.104,2.8844018,4.542,14.962,14.747
桃園市,2024,11,17,平鎮,0.44692835,0.967,0.31641033,0.29,30.87656,32.638,26.66191,32.762,13.648255,19.958,8.4574995,9.154,6.182218,9.542,20.072,30.981
桃園市,2024,11,18,平鎮,0.7155006,0.653,0.28791386,0.244,32.37828,34.07,30.577606,34.821,15.592534,12.435,7.633703,7.628,5.604079,6.826,18.195,22.162
桃園市,2024,11,19,平鎮,0.7161691,0.554,0.28130302,0.287,33.446842,32.592,32.934723,31.45,12.06255,6.333,7.9638186,10.936,5.047762,4.917,16.389,18.227
桃園市,2024,11,20,平鎮,0.22434802,0.862,0.28599158,0.276,28.288334,28.5,25.398245,28.775,7.4473953,5.25,6.702528,13.862,4.847034,4.875,15.737,23.103
桃園市,2024,11,21,平鎮,0.61098135,0.954,0.28836858,0.317,33.160076,34.988,31.763462,36.429,13.25026,16.625,7.838064,10.362,6.06283,9.375,19.685,30.438
